Date,open,high,low,close,volume
2000-01-04,677.4476615403464,704.0046124704683,677.4476615403464,700.1907958984375,11053800
2000-01-05,694.8319894265859,694.8319894265859,674.3107537276645,678.0606079101562,8685000
2000-01-06,681.2714602898416,691.8600985000903,681.2714602898416,688.4942016601562,7604500
2000-01-11,691.8971311179107,704.5146218870848,691.8971311179107,695.9759521484375,17793800
2000-01-12,696.2659358253691,698.1178535073553,686.678296216127,690.1371459960938,14668700
2000-01-13,690.7661450760305,699.6477574103241,688.3751858863826,691.5830688476562,23777100
2000-01-14,691.7790781608934,694.0579810727381,683.6743524217843,690.8651123046875,24296600
2000-01-17,691.577121881018,707.442471982042,691.577121881018,703.4556274414062,12189200
2000-01-18,703.7715728459286,704.3215391970136,681.462445067318,685.6892700195312,9106600
2000-01-19,685.8893392533099,685.8893392533099,652.0146191489761,655.969482421875,16679500
2000-01-20,656.388473758466,673.881811977012,656.388473758466,670.126953125,12962300
2000-01-21,670.2568619632575,670.8788469664466,662.9061356558202,664.6680297851562,9197300
2000-01-24,664.6680855551508,668.9499622630435,653.5245375847818,656.6964111328125,10814200
2000-01-25,656.1444689242817,656.1444689242817,645.4479244070698,649.8327026367188,10807600
2000-01-26,649.6487422061429,656.6894839713424,640.2141116211062,643.3599853515625,13226300
2000-01-27,643.6079497701216,650.0436734467087,633.788324574054,644.6259155273438,9470000
2000-01-28,645.2748544967126,646.2508296663145,633.2473078299668,634.644287109375,11709000
2000-01-31,634.4783440845433,636.3472900390625,626.272669185868,636.3472900390625,6287300
2000-02-01,636.736225495084,638.3511529295946,613.5061718135378,616.83203125,5164600
2000-02-02,617.0800410989802,621.6988802922461,601.4336149985965,603.5525512695312,5577200
2000-02-03,603.0275381171418,614.9900238513558,600.1326313393947,614.2860717773438,4240700
2000-02-04,614.2860836635157,634.9732666015625,614.2860836635157,634.9732666015625,6097900
2000-02-07,635.3163263984418,641.142088883131,631.9504293049181,636.4032592773438,5173700
2000-02-08,637.9302290111989,639.7271562582424,627.1796091507786,629.8755493164062,4267400
2000-02-09,631.4014071491027,632.4263305664062,626.0615884923233,632.4263305664062,8965100
2000-02-10,631.3834232796032,642.1129857578769,630.000481549255,639.2280883789062,22673200
2000-02-11,639.0261515097826,640.9090738231253,630.6294446574035,635.0532836914062,12484900
2000-02-14,634.599329864814,638.066174943169,632.0723896190675,633.6903686523438,8869800
