Ticker,Accuracy,Precision,Recall,F1_Score,MCC,AUC
FTSE100,0.8856981981981982,0.9234592445328031,0.8805687203791469,0.9015041242115478,0.7667660197442924,0.8868863019371462
FTSE100,0.8969594594594594,0.882414151925078,0.9237472766884531,0.9026077700904737,0.7942819561096557,0.8960228224934106
FTSE100,0.9059684684684685,0.9220085470085471,0.9017763845350052,0.9117802430005282,0.8113725467036123,0.906321647700958
FTSE100,0.9003378378378378,0.8746014877789585,0.9331065759637188,0.9029072956664839,0.8025279197752695,0.9005577622547901
FTSE100,0.9037162162162162,0.8908709338929696,0.9268558951965066,0.9085072231139647,0.8076916246975604,0.9029628313191835
FTSE100,0.8709315375982043,0.9357231149567367,0.8096256684491978,0.8681192660550459,0.7505046841920203,0.8741162580734774
FTSE100,0.9335585585585585,0.9167367535744323,0.9828674481514879,0.9486510008703221,0.8590425801167011,0.9172208305225206
FTSE100,0.9301801801801802,0.9794007490636704,0.9111498257839721,0.9440433212996389,0.8554824473964832,0.9380589893251071
FTSE100,0.9318693693693694,0.9146341463414634,0.97856477166822,0.945520036019811,0.8583663348663816,0.919581105606514
FTSE100,0.9408783783783784,0.9402460456942003,0.966576332429991,0.953229398663697,0.8735492754135656,0.932466043643994
FTSE100,0.9079685746352413,0.950374531835206,0.9014209591474245,0.9252506836827712,0.8076679695476872,0.9103141381102976
FTSE100,0.9375,0.9601226993865031,0.9287833827893175,0.9441930618401206,0.8738411223237769,0.9389014953162274
FTSE100,0.9453828828828829,0.9258883248730965,0.9743589743589743,0.9495054659031754,0.891491415611492,0.9437271062271062
FTSE100,0.9594594594594594,0.9563008130081301,0.9701030927835051,0.9631525076765609,0.9182177642879178,0.9583766084264921
FTSE100,0.9040404040404041,0.9436008676789588,0.8796764408493428,0.9105180533751963,0.8096535652338827,0.9070513351787698
FTSE100,0.972972972972973,0.9593657086223984,0.9928205128205129,0.9758064516129032,0.9459270843842282,0.9708172476711802
FTSE100,0.963963963963964,0.9609756097560975,0.9762140733399405,0.9685349065880039,0.9265372143335816,0.9620314173740121
FTSE100,0.9186307519640853,0.9671957671957672,0.8891050583657587,0.9265078560567663,0.8394500126569954,0.9239955000051605
FTSE100,0.9600225225225225,0.9499478623566214,0.9753747323340471,0.9624933967247754,0.9200802500712763,0.9591838032216554
FTSE100,0.9304152637485971,0.9520174482006543,0.9160545645330536,0.9336898395721925,0.8612535100509826,0.931489284679072
FTSE100,0.9191919191919192,0.9556756756756757,0.8956433637284701,0.9246861924686192,0.8397690442665344,0.9220355183422225
