Ticker,Accuracy,Precision,Recall,F1_Score,MCC,AUC
FTSE100,0.5540540540540541,0.7985257985257985,0.3140096618357488,0.45076282940360607,0.238572892174303,0.6016741966398718
FTSE100,0.6030405405405406,0.8327759197324415,0.2754424778761062,0.4139650872817955,0.29139246117577494,0.6090515141674109
FTSE100,0.5304054054054054,0.5574912891986062,0.5144694533762058,0.5351170568561873,0.06246071883022527,0.5312560790012701
FTSE100,0.4239864864864865,0.4360146252285192,0.5402038505096263,0.4825493171471927,-0.15495024116185685,0.42463719961091617
FTSE100,0.5546171171171171,0.5613793103448276,0.4625,0.5071651090342678,0.10944451570873777,0.5537946428571427
FTSE100,0.47474747474747475,0.48761609907120745,0.3423913043478261,0.40229885057471265,-0.043244347072936715,0.4792002925451428
FTSE100,0.5641891891891891,0.6686567164179105,0.6037735849056604,0.6345609065155807,0.09906217014559443,0.5507555707333731
FTSE100,0.6390765765765766,0.7287671232876712,0.6987740805604203,0.7134555207867681,0.22694905638745128,0.6151599109426708
FTSE100,0.44650900900900903,0.6687306501547987,0.1978021978021978,0.30530035335689043,0.052189728918145044,0.520684724632093
FTSE100,0.5827702702702703,0.7132352941176471,0.5344352617079889,0.6110236220472441,0.1894170019195956,0.5969119539980992
FTSE100,0.478675645342312,0.6597444089456869,0.36581045172719223,0.4706552706552707,0.039993705724433525,0.5198118108559392
FTSE100,0.5411036036036037,0.5794165316045381,0.7072205736894164,0.6369710467706013,0.030958412757812807,0.5143946005701984
FTSE100,0.5112612612612613,0.5326774420238932,0.7887617065556711,0.6359060402684563,-0.033950591370612744,0.4864053931551362
FTSE100,0.38457207207207206,0.35357917570498915,0.17014613778705637,0.22973925299506695,-0.22074923703018495,0.4029214796514744
FTSE100,0.5067340067340067,0.5353535353535354,0.9028056112224448,0.6721372622155912,-0.20509441551462404,0.45267831581530404
FTSE100,0.36768018018018017,0.4317948717948718,0.42525252525252527,0.428498727735369,-0.27907416663498924,0.3602089598272804
FTSE100,0.4560810810810811,0.5095194922937444,0.569402228976697,0.5377990430622009,-0.11909438667063456,0.44186207773296193
FTSE100,0.43265993265993263,0.510230179028133,0.3885102239532619,0.44112769485903813,-0.11827111571874732,0.44061272787067074
FTSE100,0.6677927927927928,0.6367218282111899,0.8623265741728922,0.7325475974614687,0.34583591218472093,0.6564314634869228
FTSE100,0.569023569023569,0.5957836846929423,0.6653019447287615,0.6286266924564798,0.11998928014124043,0.5587379288861198
FTSE100,0.4371492704826038,0.48899012908124523,0.6611909650924025,0.5621999127018769,-0.19467560241815388,0.4141350865065973
