Ticker,Accuracy,Precision,Recall,F1_Score,MCC,AUC
SSEC,0.9079301075268817,0.938239159001314,0.8880597014925373,0.9124600638977636,0.8168908140137318,0.9096731256000699
SSEC,0.9153225806451613,0.9525423728813559,0.8515151515151516,0.8992000000000001,0.8304553424492561,0.9088493631971892
SSEC,0.9173387096774194,0.8946745562130177,0.9569620253164557,0.9247706422018348,0.8356033514811521,0.9147274309963368
SSEC,0.9388440860215054,0.9353970390309556,0.9417344173441734,0.938555030384875,0.877706667346215,0.9388672086720866
SSEC,0.9153225806451613,0.8953771289537713,0.9484536082474226,0.9211514392991239,0.8314832823350049,0.913833545696745
SSEC,0.8826291079812206,0.832409972299169,0.917557251908397,0.8729121278140886,0.7674862491708264,0.886410204901567
SSEC,0.9516129032258065,0.9578947368421052,0.9479166666666666,0.9528795811518324,0.9032109142710669,0.9517361111111111
SSEC,0.948252688172043,0.9596864501679732,0.9543429844097996,0.9570072585147963,0.8920515520653032,0.9466630176286285
SSEC,0.9509408602150538,0.9719169719169719,0.9408983451536643,0.9561561561561562,0.9011170335195902,0.9525363999911625
SSEC,0.9422043010752689,0.9705188679245284,0.9309954751131222,0.9503464203233257,0.8823761891574236,0.9448023733181505
SSEC,0.9175050301810865,0.9232804232804233,0.9148099606815203,0.9190256747860435,0.8349923270800667,0.9175698155055954
SSEC,0.9556451612903226,0.9686648501362398,0.9429708222811671,0.9556451612903226,0.9116356724174068,0.9558178362087034
SSEC,0.9536290322580645,0.9661266568483063,0.9344729344729344,0.950036205648081,0.9072363256317383,0.9526054239794698
SSEC,0.9428763440860215,0.9542302357836339,0.9297297297297298,0.9418206707734428,0.886022758923078,0.9428060413354532
SSEC,0.9087860496311201,0.8851674641148325,0.8966074313408724,0.8908507223113965,0.8125646726048508,0.9070193120007114
SSEC,0.9643817204301075,0.97442143727162,0.9615384615384616,0.9679370840895343,0.9279845673269354,0.9647631332082552
SSEC,0.9549731182795699,0.9546998867497168,0.9689655172413794,0.9617798060467768,0.9071515074975403,0.952120299073764
SSEC,0.9242119382964453,0.9087403598971723,0.9439252336448598,0.9259986902423053,0.849035740358458,0.9241189510542358
SSEC,0.9563172043010753,0.9735849056603774,0.9462102689486552,0.9597024178549286,0.9124767914408646,0.9574334926832827
SSEC,0.9235412474849095,0.9076923076923077,0.9311334289813487,0.9192634560906516,0.8469226232801281,0.9240050016443268
SSEC,0.9014084507042254,0.8848167539267016,0.9197278911564626,0.9019346230820547,0.8034935301809228,0.9016628873771732
