Ticker,Accuracy,Precision,Recall,F1_Score,MCC,AUC
QE,0.6258680555555556,0.7259100642398287,0.5280373831775701,0.6113615870153292,0.2802967029485745,0.6385284955103537
QE,0.6605902777777778,0.6825028968713789,0.8342776203966006,0.7507966857871256,0.24711304862868197,0.6099639223059236
QE,0.6961805555555556,0.6416666666666667,0.8339350180505415,0.7252747252747254,0.4153936781944098,0.7012484454801203
QE,0.3767361111111111,0.38461538461538464,0.1437216338880484,0.2092511013215859,-0.19984161623547167,0.41707466623119327
QE,0.65625,0.7655068078668684,0.677376171352075,0.71875,0.2844904557375502,0.6473300609846795
QE,0.6683937823834197,0.6279949558638083,0.848381601362862,0.7217391304347825,0.35699104085066363,0.6658720616271403
QE,0.6571180555555556,0.7161500815660685,0.6651515151515152,0.6897093479968578,0.30880061804467424,0.6557464892830747
QE,0.6692708333333334,0.6759002770083102,0.48031496062992124,0.5615650172612198,0.31965237178258005,0.6493189709981905
QE,0.4618055555555556,0.4959871589085072,0.5024390243902439,0.4991922455573506,-0.08237680699916146,0.4588545215061089
QE,0.6354166666666666,0.6458982346832814,0.8873038516405135,0.7475961538461539,0.17292504286027896,0.5656031453324519
QE,0.5664939550949913,0.5266030013642565,0.7134935304990758,0.6059654631083203,0.1564027403988687,0.5755474135477551
QE,0.6232638888888888,0.5982905982905983,0.7342657342657343,0.6593406593406593,0.2542095739070596,0.624029418857005
QE,0.4713541666666667,0.5597269624573379,0.48306332842415317,0.5185770750988142,-0.061394842723000345,0.4688043914848039
QE,0.6770833333333334,0.7811158798283262,0.7137254901960784,0.7459016393442623,0.3078504012666366,0.6591883264933881
QE,0.7409326424870466,0.6835138387484958,0.9388429752066115,0.7910863509749304,0.5140273591568979,0.7316276358854035
QE,0.3324652777777778,0.3230994152046784,0.41935483870967744,0.36498761354252685,-0.3260627834464664,0.3392774193548387
QE,0.3255208333333333,0.32916666666666666,0.25774877650897227,0.2891125343092406,-0.34376041829435083,0.3301730895531874
QE,0.3592400690846287,0.24514991181657847,0.3068432671081678,0.2725490196078431,-0.29311622588710157,0.34987553426330376
QE,0.6076388888888888,0.6691919191919192,0.7361111111111112,0.7010582010582012,0.1353937324099872,0.5648148148148149
QE,0.48618307426597585,0.4768211920529801,0.6428571428571429,0.5475285171102661,-0.018546036165558465,0.49116101290014336
QE,0.6347150259067358,0.638854296388543,0.7941176470588235,0.7080745341614906,0.2452810847170954,0.6138556985294117
