BnH,LR,SVM,DT,RF,XGB,LGB,MLP,CNN,LSTM,GRU,Transformer,CNN_LSTM,CNN_Transformer,GAN
-0.0010089910089908472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
5.5043218439314645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0008048069568698663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0314442330477019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0038379201043423003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0013009482879678229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.002809664976118278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00814218195591262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.01712216025095572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.014839625594983905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.022576767393064176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.026716544093883132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.019048663293001495,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033633033633032977,,,,,,,
-0.023688676950580228,0.0,-0.00016816516816516489,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0013257255963135092,0.0,0.0002209542660522287,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.019509343678489277,0.0,0.003083392111583061,0.0,0.0,0.0,0.0,-0.00016816516816516489,,,,,,,
-0.016297027857983794,0.0,-0.0027161713096639814,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.017217637390711516,0.0,-0.0028696062317852405,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.02193246310363149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.019466766633380195,0.0,-0.00016822853103524898,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.001349932049384535,0.0,5.679249981883366e-05,0.0,0.0,0.0,0.0,-0.0008409135358644211,-0.0001681651681651412,0.0,0.0,0.0,-0.0001681651681651412,0.0,-0.0006726606726605648
-0.01019769289440097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016996154824001364,0.0,-0.0003363303363302824,0.0,0.0,-0.0001681651681651412,-0.006798461929600545
0.02444843521504667,-0.0010089910089908472,-0.0010091252984146001,0.0,-0.0001681651681651412,-0.0001681651681651412,-0.0003363303363302824,-0.0010092135739687498,0.004074739202507749,0.0,0.0,0.0,0.0,0.0,0.016298956810030997
-0.02164550169181349,0.0,-0.007215167230604512,0.0,0.0,0.0,0.0,-0.014430334461209032,-0.004448409456128065,-0.0010089910089909893,-0.001008918110550053,-0.0006726606726606595,-0.0008408463965319009,-0.0010089545597705212,-0.014430334461208965
-0.00415026651460226,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006917110857670317,-0.00415026651460216,-0.004150266514602142,-0.00207513325730108,-0.0031031746793984244,-0.0034585554288351244,-0.002766844343068104,-0.0022432984254662914
-0.026811689192919506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013405844596459736,-0.013405844596459741,0.0,-0.026811689192919468,-0.004468614865486601,-0.004468614865486574,-0.0178744594619463
-0.010884175136914016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018140291894856964,0.0,0.0,-0.007256116757942778
0.002130777633890982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014205184225940604
-0.013396970617728132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00893131374515207
0.021066973647494304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010533486823747155
-0.005808968841912978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002904484420956551
0.011289471276663104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037631570922210433
0.0146222856872455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004874095229081828
-0.0013470282115992038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004490094038664041
