BnH,LR,SVM,DT,RF,XGB,LGB,MLP,CNN,LSTM,GRU,Transformer,CNN_LSTM,CNN_Transformer,GAN
-0.0010089910089909893,0.0,-0.00033633033633032977,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0027706313081338097,0.0,0.0009235437693779366,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.004144464179988129,0.0,0.0010451577236657132,-0.0008408258408258243,-0.00016816516816516489,-0.0008408258408258243,-0.00033633033633032977,0.0,,,,,,,
-0.004979035639412954,0.0,-0.0024895178197064764,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0007900974453516012,0.0,0.0002268718392562574,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.001776315789473773,0.0,0.0010160453581506818,-0.0006727075336781775,-0.00033634205158470927,-0.00016817688341954438,0.0,-0.0010089910089909893,,,,,,,
0.002298548630721649,-0.0008408258408258243,0.0017472920241028797,0.0013641888703948626,0.00026168737241171933,-0.0004577812633898301,-0.001009014439499796,0.0022985486307216373,,,,,,,
-0.006159087930808512,0.0,-0.006159087930808489,0.0,0.0,0.0,0.0,-0.0010265146551347488,,,,,,,
0.0010548523206750213,0.0,0.0005274261603375041,0.0,0.0,0.0,0.0,7.633695578703739e-06,,,,,,,
0.002239199157007446,0.0,0.0006150671689809146,-0.00016818680937742705,0.0,0.0,0.0,0.0005782246944687135,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0005256932579839244,0.0,0.00035046217198926843,8.761554299729927e-05,-0.00016817502453380024,0.0,0.0,0.0,,,,,,,
-0.007618547221857379,0.0,-0.0025395157406191264,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0006618133686299579,0.0,0.00022060445620998594,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0001322751322752287,0.0,4.409171075840957e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0027112815765109517,0.0,-0.0004518802627518253,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0014587892049599455,0.0,-0.00024313153415999092,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0005976492462979725,0.0,9.960820771632874e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0027209981417574175,0.0,-0.0004534996902929029,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.00046582817594993745,0.0,7.763802932498957e-05,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.002727151789277545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033633033633032977
-0.004868938838124626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016229796127081918
0.002882037533512069,0.0,-0.00016818700698694312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009606791778374015
0.0016039564258505913,0.0,0.0002673260709750882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005346521419501663
-0.0038700206845934007,0.0,-0.0006450034474322224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012900068948644807
-0.003282202424810635,0.0,-0.000547033737468441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010940674749368928
-0.005241935483871019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019154769961221207
-0.005066882853668401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002533441426834208
-0.006450736742038521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032253683710192975
-0.009773100054674808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004886550027337386
-0.006901787562978782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036190589496545105
-0.0031968865105288084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021312576736858308
-0.0053684724255735295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035789816170490028
-0.0037852236085797273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025234824057198514
-0.00816211652124968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005441411014166417
0.004965947786606077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003310631857737343
