Ticker,Accuracy,Precision,Recall,F1_Score,MCC,AUC
VNINDEX,0.909387222946545,0.8766310794780545,0.9547803617571059,0.9140383426097711,0.8219492185642338,0.9089691282469741
VNINDEX,0.8833116036505867,0.8333333333333334,0.9567496723460026,0.8907870652837097,0.7752430529092648,0.8836926053040001
VNINDEX,0.8200782268578879,0.8044354838709677,0.9068181818181819,0.8525641025641025,0.631297677258933,0.8050910480956353
VNINDEX,0.8624511082138201,0.8394833948339483,0.9609292502639916,0.896110290497292,0.7093695585438636,0.8322533815204114
VNINDEX,0.9074315514993481,0.9149400218102508,0.929125138427464,0.921978021978022,0.8083570417315371,0.9027559131123057
VNINDEX,0.8992852501624431,0.8776185226019846,0.9476190476190476,0.911276473955352,0.7983519352371878,0.8944103821786226
VNINDEX,0.954367666232073,0.9426111908177905,0.9563318777292577,0.9494219653179191,0.9079368842064123,0.9545531879791507
VNINDEX,0.9485006518904824,0.9582806573957017,0.9427860696517413,0.9504702194357367,0.8969748339279482,0.9487902950998433
VNINDEX,0.9230769230769231,0.9114754098360656,0.9575200918484501,0.9339305711086227,0.8434852321325678,0.9176740730735463
VNINDEX,0.9413298565840938,0.9423769507803121,0.9492140266021766,0.9457831325301205,0.8818918483929838,0.9406607615330543
VNINDEX,0.9226770630279402,0.8986402966625463,0.9515706806282722,0.9243483788938334,0.8468590884263768,0.9228821145076844
VNINDEX,0.9374185136897001,0.933997509339975,0.9457755359394704,0.9398496240601504,0.8747121529505032,0.9371252848388311
VNINDEX,0.939374185136897,0.9304152637485971,0.963953488372093,0.9468874928612222,0.8770696169964953,0.9359826789041474
VNINDEX,0.9263363754889179,0.928136419001218,0.9338235294117647,0.9309712889431888,0.8520253781761815,0.925825413730952
VNINDEX,0.9148797920727745,0.8907035175879398,0.9415670650730412,0.9154293092317625,0.8311820345547564,0.9154400210861389
VNINDEX,0.9002607561929595,0.9087301587301587,0.9375639713408394,0.9229219143576826,0.782510734216245,0.8861967073939385
VNINDEX,0.9289439374185137,0.9618834080717489,0.9196141479099679,0.9402739726027398,0.854004052169392,0.9315208842711238
VNINDEX,0.9129304743339831,0.9070796460176991,0.9425287356321839,0.9244644870349492,0.822634195059611,0.9084840987577959
VNINDEX,0.9289439374185137,0.9397828232971372,0.952,0.9458519622454048,0.8426955550631812,0.9188838951310861
VNINDEX,0.9109811565951916,0.9201680672268907,0.9348986125933831,0.9274748544203283,0.8124424222899292,0.9043263827086517
VNINDEX,0.8901884340480831,0.905829596412556,0.9048152295632699,0.9053221288515406,0.7746191257125715,0.887392134905474
