Ticker,Accuracy,Precision,Recall,F1_Score,MCC,AUC
MXX,0.8918269230769231,0.8787202380952381,0.9858096828046744,0.92918961447679,0.7246368834240287,0.8180121375396762
MXX,0.8882211538461539,0.8557046979865772,0.9864603481624759,0.9164420485175202,0.7676824216210199,0.8567222375733015
MXX,0.8894230769230769,0.8686786296900489,0.9788602941176471,0.9204840103716508,0.7555022218973396,0.8496732026143792
MXX,0.8804086538461539,0.8747841105354058,0.9493908153701968,0.910561797752809,0.7366445712894545,0.8532548716716981
MXX,0.9140625,0.9365671641791045,0.9304911955514366,0.9335192933519293,0.8120619823320341,0.9071259396560601
MXX,0.8920863309352518,0.9117341640706127,0.9023638232271326,0.9070247933884298,0.7785205055613901,0.8900308324768756
MXX,0.9597355769230769,0.958217270194986,0.9791271347248577,0.9685593618019709,0.9130152113403571,0.9526783214607895
MXX,0.953125,0.9549469964664311,0.9756317689530686,0.9651785714285714,0.8939925729778935,0.9419525751240163
MXX,0.9284855769230769,0.9644913627639156,0.9245630174793008,0.9441052137153594,0.8464344425768586,0.9302191170585411
MXX,0.9483173076923077,0.9600363306085377,0.9617834394904459,0.9609090909090909,0.8846713241607409,0.9419536666478778
MXX,0.9100719424460432,0.9227683049147443,0.9264853977844915,0.9246231155778895,0.8131930149972589,0.9062056618552087
MXX,0.9663461538461539,0.9512195121951219,0.9915254237288136,0.970954356846473,0.9321282124699839,0.9624293785310735
MXX,0.9543269230769231,0.9558665231431647,0.962080173347779,0.9589632829373649,0.9074981982311486,0.9533747695348882
MXX,0.9591346153846154,0.9558359621451105,0.9721925133689839,0.9639448568398727,0.9169717053467112,0.9572896723223521
MXX,0.9136690647482014,0.8941311852704258,0.9372738238841978,0.9151943462897527,0.8283343447823986,0.9138097367335172
MXX,0.9567307692307693,0.9650565262076053,0.9611054247697032,0.963076923076923,0.9108389939588133,0.9558074430980976
MXX,0.9495192307692307,0.9829242262540021,0.9312436804853387,0.9563862928348908,0.898418727034302,0.9537699883908174
MXX,0.9256594724220624,0.9268841394825647,0.9331823329558324,0.9300225733634311,0.8507628131709776,0.9251898925925659
MXX,0.9447115384615384,0.925242718446602,0.984504132231405,0.9539539539539541,0.8876195430567355,0.9369359741616795
MXX,0.8902877697841727,0.9056152927120669,0.8793503480278422,0.8922895821071217,0.7809000442894346,0.8906677298451866
MXX,0.9106714628297362,0.9050279329608939,0.9267734553775744,0.9157716223855286,0.8209761302769952,0.9098602793260668
