Ticker,Accuracy,Precision,Recall,F1_Score,MCC,AUC
QE,0.859375,0.8048780487804879,0.9969788519637462,0.8906882591093117,0.7318403010053736,0.8352241198594242
QE,0.9392361111111112,0.9234899328859061,0.9814550641940085,0.9515905947441218,0.8731185798167611,0.927534627440685
QE,0.9270833333333334,0.8801213960546282,0.9914529914529915,0.9324758842443731,0.8610050084745591,0.9260615927282594
QE,0.9288194444444444,0.8970189701897019,0.9910179640718563,0.9416785206258891,0.8579165679514266,0.9169965853417132
QE,0.9357638888888888,0.9207317073170732,0.9882198952879581,0.9532828282828283,0.8563827228485762,0.9103470610460409
QE,0.8670120898100173,0.8695652173913043,0.87248322147651,0.8710217755443885,0.7337720545441606,0.8668465929446606
QE,0.9505208333333334,0.9302325581395349,0.9861325115562404,0.9573672400897533,0.9007143023574673,0.9453525380842833
QE,0.9696180555555556,0.9715909090909091,0.9624765478424016,0.9670122525918945,0.9388915472836276,0.9691219572814593
QE,0.9661458333333334,0.978441127694859,0.9577922077922078,0.9680065627563577,0.9323095760940194,0.9667692382244621
QE,0.9574652777777778,0.9783549783549783,0.952247191011236,0.9651245551601424,0.91119218219106,0.9590781409601635
QE,0.8808290155440415,0.9159836065573771,0.8216911764705882,0.8662790697674418,0.7630182298361854,0.877457966085457
QE,0.9774305555555556,0.9611486486486487,0.9947552447552448,0.9776632302405498,0.9554457265197288,0.9775500361707259
QE,0.9800347222222222,0.9702380952380952,0.9954198473282443,0.982667671439337,0.9595731369279674,0.9775891993180456
QE,0.96875,0.993103448275862,0.9587217043941412,0.975609756097561,0.9332896007862794,0.9731264382319833
QE,0.8929188255613126,0.9033391915641477,0.8816466552315609,0.8923611111111112,0.7860929762801926,0.8929972406592588
QE,0.9921875,0.9871323529411765,0.9962894248608535,0.9916897506925209,0.9843563932492411,0.992435087634342
QE,0.9817708333333334,0.9737654320987654,0.9937007874015747,0.9836321122369447,0.9633205928153418,0.9804093878980794
QE,0.8894645941278065,0.869281045751634,0.854389721627409,0.8617710583153348,0.7697759265747152,0.8837795207268738
QE,0.9852430555555556,0.983448275862069,0.9930362116991643,0.9882189882189882,0.9685573504683546,0.9826932210569556
QE,0.8963730569948186,0.9215686274509803,0.8545454545454545,0.8867924528301887,0.7934201189081611,0.894377990430622
QE,0.7979274611398963,0.7575,0.9380804953560371,0.8381742738589211,0.600913406027586,0.7795871226780187
