BnH,LR,SVM,DT,RF,XGB,LGB,MLP,CNN,LSTM,GRU,Transformer,CNN_LSTM,CNN_Transformer,GAN
-0.0010089910089909893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0009762857440293183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.028142190080816493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.029701687751807967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.013245237555511684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.018258133411878465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.009102862432327292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.00669739847776303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.004217730383574681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.012339198483577117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.023967132577691803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.007269968819729637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.029591756448060568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0023930108388524347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0063229412242363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0036064628942084637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.014880234690458264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0037721039406478103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.023800498694037567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0060199648159812835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.005697430522399871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016816516816516489,-0.00033633033633032977,-0.00033633033633032977,0.0,-0.00016816516816516489,-0.00016816516816516489
0.011316117102464938,-0.00016816516816516489,0.0,-0.00016816516816516489,0.0,0.0,-0.00016816516816516489,-0.0010089910089909893,0.0,0.001213358844416831,0.0036038738659898164,0.0030993783614943217,0.0,0.0013815240125819959,0.0018860195170774905
-0.01934029325777898,0.0,0.0,0.0,0.0,0.0,0.0,-0.006446764419259627,-0.0010089910089908472,-0.016285076216314223,-0.01017464213338489,-0.019340293257778904,-0.0010089910089908472,-0.013229859174849548,-0.003223382209629826
0.00593909227066941,0.0,0.0,0.0,0.0,0.0,0.0,0.0014750931085714119,0.005939092270669354,0.005939092270669274,0.001979697423556434,0.005939092270669278,0.005939092270669354,0.005939092270669295,0.0009898487117782299
-0.03009788186366916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030097881863669195,-0.030097881863669195,-0.010537117127011423,-0.030097881863669212,-0.030097881863669195,-0.030097881863669202,-0.005016313643944881
-0.00163759263302206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005458642110073238,0.0,-0.0002729321055036493,0.0,0.0,-0.0002729321055036493
0.008499677688261128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001416612948043525
0.005224468355975805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008707447259959644
0.018386558723308962,-0.00016820143832835667,0.0,-0.0008408621109890161,0.0,-0.0006726606726606595,-0.0005045317746586864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030644264538848176
-0.0022789226765657635,0.0,0.0,-0.0007596408921886037,0.0,-0.00037982044609430186,-0.0011394613382828926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003798204460943005
0.022953593841635096,-0.0010090346137975287,-0.0010089910089909893,0.007146651660366983,-0.0010089910089909893,0.0029847516001518227,0.010972301416322142,-0.0010094625315001803,0.0,0.0,0.0,0.0,0.0,0.0,0.003657433805440696
-3.1479229735482e-05,-3.147922973543809e-05,-3.14792297354312e-05,-2.623269144622035e-05,-3.14792297354312e-05,-3.147922973547157e-05,-3.147922973545348e-05,-3.14792297355155e-05,-0.0008410647852628902,-0.0003364787528359347,-0.0005045705572720347,-0.0010094267769811373,-0.0008410647852628902,-0.0006729336233445514,-1.0493076578477786e-05
0.017470217215826415,0.017470217215826273,0.01747021721582626,0.014390342000814014,0.01747021721582626,0.017470217215826294,0.01747021721582628,0.0174702172158263,0.014390301389469456,0.005486931808894335,0.008398703186624406,0.017470217215826336,0.014390301389469456,0.011310351783587474,0.005823405738608761
0.024093949825168045,0.024093949825168135,0.024093949825168163,0.024093949825168076,0.024093949825168163,0.024093949825168073,0.024093949825168128,0.024093949825168052,0.024093949825168045,0.01572618824346778,0.01991012675680414,0.02409394982516803,0.024093949825168045,0.024093949825168024,0.008031316608389365
-0.012027602952707425,-0.01202760295270748,-0.01202760295270749,-0.012027602952707444,-0.01202760295270749,-0.012027602952707453,-0.012027602952707488,-0.012027602952707396,-0.012027602952707524,-0.012027602952707465,-0.01202760295270744,-0.012027602952707474,-0.012027602952707524,-0.012027602952707488,-0.004009200984235802
1.5215203389139344e-05,1.5215203389163768e-05,1.5215203389155789e-05,1.5215203389174767e-05,1.5215203389155789e-05,1.521520338919543e-05,1.521520338919034e-05,1.521520338918931e-05,1.521520338922231e-05,1.521520338921583e-05,1.5215203389249416e-05,1.5215203389228559e-05,1.521520338922231e-05,1.5215203389246489e-05,5.071734463058589e-06
-0.006568094532111947,-0.006568094532111956,-0.006568094532111934,-0.00656809453211198,-0.006568094532111934,-0.006568094532111937,-0.006568094532111962,-0.006568094532112025,-0.00656809453211202,-0.00656809453211199,-0.006568094532112015,-0.006568094532111946,-0.00656809453211202,-0.006568094532111989,-0.0021893648440373206
-0.0011070000995511537,-0.0011070000995512211,-0.0011070000995512406,-0.001107000099551215,-0.0011070000995512406,-0.0011070000995512647,-0.0011070000995512333,-0.0011070000995511923,-0.0011070000995511678,-0.0011070000995511964,-0.0011070000995512248,-0.0011070000995511897,-0.0011070000995511676,-0.001107000099551183,-0.0005371652013489097
-0.008127373114407806,-0.008127373114407673,-0.00812737311440768,-0.008127373114407708,-0.00812737311440768,-0.008127373114407694,-0.008127373114407704,-0.008127373114407688,-0.008127373114407721,-0.008127373114407714,-0.008127373114407718,-0.00812737311440777,-0.008127373114407721,-0.008127373114407744,-0.004231851725369012
-0.0020019092359705895,-0.002001909235970712,-0.002001909235970692,-0.002001909235970646,-0.002001909235970692,-0.0020019092359706667,-0.0020019092359706545,-0.0020019092359707022,-0.0020019092359706415,-0.0020019092359706628,-0.0020019092359706693,-0.0020019092359706086,-0.0020019092359706415,-0.0020019092359706385,-0.0013346061573138055
0.0025191179397140687,0.0025191179397141676,0.002519117939714158,0.0025191179397141134,0.002519117939714158,0.0025191179397141363,0.0025191179397141064,0.002519117939714132,0.002519117939714157,0.002519117939714106,0.0025191179397141446,0.00251911793971412,0.002519117939714157,0.0025191179397141402,0.0016794119598094349
0.013835632405285118,0.01383563240528513,0.013835632405285141,0.013835632405285169,0.013835632405285141,0.013835632405285153,0.013835632405285197,0.013835632405285202,0.013835632405285153,0.013835632405285165,0.013835632405285153,0.01383563240528514,0.013835632405285153,0.013835632405285146,0.009223754936856766
-0.006961125003380202,-0.006961125003380322,-0.00696112500338033,-0.00696112500338034,-0.00696112500338033,-0.0069611250033803215,-0.0069611250033803735,-0.006961125003380347,-0.006961125003380327,-0.00696112500338032,-0.00696112500338032,-0.006961125003380278,-0.006961125003380326,-0.006961125003380312,-0.004640750002253517
0.005423090585397399,0.0054230905853974104,0.005423090585397407,0.005423090585397389,0.005423090585397407,0.005423090585397385,0.0054230905853974234,0.005423090585397399,0.005423090585397428,0.00542309058539741,0.005423090585397426,0.005423090585397423,0.005423090585397427,0.005423090585397412,0.0034472285554331046
-0.005485719382087112,-0.005485719382087042,-0.005485719382087054,-0.005485719382086997,-0.005485719382087054,-0.005485719382087029,-0.005485719382087043,-0.005485719382087049,-0.005485719382087049,-0.005485719382087046,-0.0054857193820870495,-0.005485719382087073,-0.005485719382087047,-0.00548571938208705,-0.00457143281840587
0.005654634052391241,0.005654634052391173,0.005654634052391181,0.005654634052391205,0.005654634052391181,0.005654634052391233,0.005654634052391198,0.0056546340523912055,0.00565463405239115,0.005654634052391164,0.005654634052391163,0.0056546340523911465,0.00565463405239115,0.005654634052391141,0.004712195043659354
-0.007522728767238979,-0.007522728767238921,-0.007522728767238924,-0.007522728767238904,-0.007522728767238924,-0.007522728767238905,-0.007522728767238917,-0.007522728767238905,-0.007522728767238823,-0.0075227287672388725,-0.007522728767238872,-0.007522728767238907,-0.007522728767238823,-0.007522728767238865,-0.006268940639365762
-0.009879897793952756,-0.00987989779395276,-0.00987989779395275,-0.009879897793952796,-0.00987989779395275,-0.009879897793952807,-0.00987989779395276,-0.00987989779395279,-0.009879897793952833,-0.00987989779395281,-0.009879897793952814,-0.009879897793952793,-0.009879897793952833,-0.009879897793952803,-0.008233248161627352
-0.0034768476358120718,-0.003476847635812161,-0.0034768476358121594,-0.003476847635812151,-0.0034768476358121594,-0.003476847635812161,-0.003476847635812167,-0.0034768476358121862,-0.0034768476358121077,-0.0034768476358121507,-0.003476847635812142,-0.00347684763581216,-0.0034768476358121077,-0.003476847635812144,-0.002897373029843424
0.00214350235664552,0.0021435023566455987,0.0021435023566456052,0.002143502356645574,0.0021435023566456052,0.0021435023566456182,0.0021435023566456074,0.002143502356645589,0.0021435023566454604,0.002143502356645579,0.0021435023566455462,0.0021435023566456395,0.002143502356645461,0.0021435023566455705,0.001786251963871296
-0.004668143026486863,-0.003112095350991243,-0.001556047675495632,-0.004668143026486867,-0.004668143026486896,-0.00466814302648691,-0.004668143026486892,-0.0038901191887389893,-0.002334071513243381,-0.0038901191887390375,-0.0023340715132434088,-0.004668143026486891,-0.003890119188738951,-0.0007780238377478021,-0.0038901191887390028
-0.009693631135913199,0.0,0.0,-0.004846815567956583,-0.0016156051893188592,-0.001615605189318862,-0.0032312103786377184,0.0,0.0,0.0,0.0,-0.006462420757275429,-0.0016156051893188694,0.0,-0.008078025946594349
-0.011800110873524934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01000159089610267
0.011812821816396894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007875214544264616
0.02498133954600752,-0.00016822473009397214,-0.00016818071716640152,-0.00016822473009397214,0.0,-0.00016818796188449,0.0,-0.0008412688460022518,0.0,0.0,0.0,0.0,0.0,0.0,0.016654226364005025
-0.008252952390841749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004126476195420853
-0.0053763440860215075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002688172043010763
0.005812784591656902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019375948638856288
0.012134697046345748,0.0,0.0,-0.0005045552556215017,-0.0006727228686656061,-0.00033636143433280304,0.0,-0.0010096338934191438,0.0,0.0,0.0,0.0,0.0,0.0,0.004044899015448551
-0.004817207339361326,0.0,0.0,-0.0017739531740683919,-0.003379672344428312,-0.0008028678898935562,0.0,0.0,-0.0008411411805012091,-0.0001682737204864095,-0.0005047010288357725,-0.0008413443790688736,-0.0008411651376233897,-0.0008412241129464873,-0.0016057357797870618
0.0014845827665464278,0.0,0.0,0.0007422913832731889,0.0012371523054552855,0.00024743046109105535,0.0,-0.0006731735472890756,0.0,7.918232517199488e-05,0.0,0.0009897218443642674,0.0007422913832732606,0.0002474304610910628,0.0004948609221821356
0.0065938102783214105,0.0,0.0,0.0018615018936320269,0.005326661181434762,0.0004262332746383557,-0.0008408758072212964,0.004059340085139041,-0.00016821306077915833,0.0016930376182686566,-0.00033645961927302115,0.004395873518880958,0.0,0.0009307553189410797,0.0021979367594404373
-0.0065658977813147995,0.0,0.0,-0.0036192797257814397,-0.006565897781314687,-0.0021886325937715626,-0.0010943162968857867,-0.005471581484428895,-0.001767249060175857,-0.00563984447799374,-0.002693305394295255,-0.004713813184744163,-0.0010093777177800124,-0.0028616630874587945,-0.0012624676529238378
-4.637227785294796e-05,0.0,0.0,-0.00019912174724946,-4.637227785305516e-05,-0.000183664321298448,-0.00034415968712613976,-0.00020694539926908691,-2.318613892653541e-05,-4.637227785304788e-05,-7.728712975505857e-06,-1.5457425950985266e-05,-7.728712975508545e-06,-1.545742595101961e-05,-1.5457425950992544e-05
0.007736988975478781,-0.00016824259886757798,0.0,0.00627932295761664,0.007736988975478779,0.003363925491564246,0.0033639898691573823,0.007736988975478784,0.0024107629179562656,0.0038684944877394076,0.0,0.001289498162579784,0.0,0.002578996325159581,0.002578996325159598
-0.01149337215539036,0.0,0.0,-0.009577810129491972,-0.011493372155390348,-0.011493372155390416,-0.01149337215539042,-0.011493372155390381,-0.0060831227825966306,-0.006083287151230261,-0.0008411602999461513,-0.002756904333451268,-0.00016822923726643858,-0.004504150845051216,-0.0038311240517968116
0.002325401131695127,-0.00016826642427108908,0.0,0.0019378342764126424,0.0023254011316951604,0.002325401131695212,0.002325401131695257,0.0023254011316951742,0.0,0.0019378342764126753,0.0,0.0,0.0,0.0,0.0007751337105650801
0.0005413347768927407,-7.795825435093021e-05,-0.00016818071716640152,0.00045111231407729264,0.000541334776892778,0.0005413347768927632,0.0005413347768927055,0.0005413347768927315,-0.0005047130708152812,0.000451112314077294,-0.0006729037962523114,-0.0008413402844566967,-0.000504684175538522,-0.0010095035969744546,0.00018044492563091066
-0.014005270931558162,0.0,0.0,-0.0046684236438527295,-0.007002635465779078,-0.007002635465779085,-0.0046684236438527425,0.0,-0.007170855046320219,-0.01183936229942697,-0.009673288032289833,-0.01183932521925127,-0.0075073365807225385,-0.014005270931558173,-0.004836599146559156
0.00045464417222944927,0.0,0.0,7.577402870492563e-05,-0.00016821555937267504,-1.665467528583443e-05,-0.00035308232067440256,-0.0005049290344438478,0.0,0.0003030961148197136,0.0,0.0001515480574098358,0.0,0.00022732208611477402,0.00022732208611476155
0.0014731153389933435,0.0,0.0,0.00024551922316555155,0.0,0.0004910384463311002,0.0005683365658957489,0.0004910384463310953,0.0,0.0005682649782599039,0.0,-1.388536869519143e-05,-0.00033650526466627286,0.0005683035141107608,0.0007365576694966356
-0.000563333836077954,0.0,0.0,-9.388897267968603e-05,0.0,-9.388897267966345e-05,-0.0001877779453593218,-9.388897267967204e-05,-0.0005047695919507141,-0.00037555589071869294,0.0,-0.0006377137418697291,-0.0005242634795327687,0.0,-0.00044986310513807034
-0.005479795128440748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002739897564220365,-0.0009132991880734588,0.0,-0.005479795128440749,-0.003821432876391941,0.0,-0.0036531967522938492
-0.002581807920470494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021515066003920075,-0.0004303013200784079,0.0,-0.0017212052803136368
0.004671876582307245,0.0,0.0,-0.00016824354376719113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007786460970511939,0.0,0.0,0.0029464768361963495
0.0022151505960280064,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016833371811135475,0.0,0.0,0.0,0.0,0.0,0.0,0.0014767670640186178
0.001865363909758672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001243575939839119
-0.011609486223260997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007739657482173982
0.007345126977007247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036725634885036245
0.0038186225642335486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019093112821167632
-0.004649442365030922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002324721182515436
0.008791919203089596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043959596015448145
-0.004162799393903903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002081399696952005
-0.00043833932539776087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014611310846590194
0.005544663222452794,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006733079528392728,0.0,0.0,0.0,0.0,0.0,0.0,0.0018482210741509254
