BnH,LR,SVM,DT,RF,XGB,LGB,MLP,CNN,LSTM,GRU,Transformer,CNN_LSTM,CNN_Transformer,GAN
-0.0010089910089909893,-0.0008408258408258243,-0.0008408258408258243,-0.0010089910089909893,-0.0010089910089909893,-0.0010089910089909893,-0.0010089910089909893,-0.0010089910089909893,,,,,,,
-0.019350274835867105,0.0,-0.012900183223911404,-0.006450091611955702,-0.016125229029889252,-0.019350274835867102,-0.019350274835867102,-0.009675137417933553,,,,,,,
-0.01482693020611604,0.0,-0.004942310068705346,0.0,0.0,0.0,0.0,-0.007413465103058019,,,,,,,
-0.03517217517684352,0.0,0.0,0.0,0.0,0.0,0.0,-0.005862029196140587,,,,,,,
0.004335472304534281,0.0,-0.00016829001392259984,0.0,0.0,0.0,0.0,0.0005542887034997805,,,,,,,
0.004910786185501631,0.0,0.0,0.0,0.0,0.0,0.0,0.001636928728500537,,,,,,,
0.009090101383039133,0.0,-0.0003365119318422476,0.0,0.0,0.0,0.0,0.0028617437804238227,,,,,,,
-0.006134413074329782,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020448043581099435,,,,,,,
0.01945890318187387,-0.00016820145564500346,-0.0005046334627647223,0.0,0.0,-0.00016822706044255817,-0.00016822706044255817,0.0063179963549182165,,,,,,,
-0.00262434896353506,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013121744817675314,,,,,,,
-0.015193952387633637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.00352551292389796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0023305049417079397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
8.403473187960006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.012266492442074598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.009792587651140409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.013576864949977776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.03491698629561322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.005320032531807702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0019830003005077593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.09534015865457544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006726606726606595
-0.007901277942697993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0052675186284654235
-0.033120258395167516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022416502599775245
0.0011845955118924892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009871629265770156
0.04661413550598027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388451129216502
-0.0038928737624161092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032440614686799515
0.003857182439703362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032143186997527795
-0.003523066641528943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029358888679408127
0.01836566836467461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01530472363722874
-0.0033366680435036144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00278055670291959
-0.004400741864729289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036672848872744157
0.008530761319177262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007108967765980964
0.01697075174077849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014142293117315527
0.005316984454815003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004262583009292008
-0.00026045553664537596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026045553664529015
0.005744412683186902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005744412683186844
0.022673721259830748,0.0,0.0,-0.00016820145564500346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226737212598308
0.021692609301556563,0.0,0.0,0.003447233427947789,-0.001009336757857893,0.0,-0.00016822706044258276,0.0,-0.0005044955044954236,0.0,0.0,0.0,-0.0001681651681651412,-0.0001681651681651412,0.021692609301556556
-0.023607940490456922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012308465749723932,0.0,-0.0001681651681651412,0.0,-0.004775482589235208,-0.004439152252904925,-0.02360794049045688
-0.030152879874342238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010050959958114109,-0.0001681651681651412,-0.005025479979057064,0.0,-0.005025479979057054,-0.02027008508439339,-0.03015287987434236
0.00772890763262918,0.0,-0.00016824934680794584,0.0,0.0,0.0,0.0,0.0,0.002408040544952337,0.0,0.0,0.0,0.0011199308665200596,0.0012881512721048848,0.007728907632629217
-0.00013170338283881962,0.0,-2.195056380647975e-05,-0.0003364541208851655,-0.0001682723926624583,0.0,-0.00016822706044258276,0.0,-0.0005705129081738991,-0.00033632090717258144,-0.0003363723800178115,-0.0005044955044954946,-0.0003803419387825948,-0.0006947279383718337,-0.00013170338283882008
-0.002188766820825517,0.0,-0.0007012310325363857,-0.0007295889402751431,-0.0003647944701375561,-0.00033646216719640634,-0.0007012939232425622,-0.00016826609391165239,-0.0021887668208254267,-0.0008977541084403236,-0.001234084444770661,-0.001262548578577921,-0.001795618691719938,-0.00182397235068789,-0.002188766820825467
