BnH,LR,SVM,DT,RF,XGB,LGB,MLP,CNN,LSTM,GRU,Transformer,CNN_LSTM,CNN_Transformer,GAN
-0.0010089910089909893,-0.0010089910089909893,-0.0010089910089909893,-0.0010089910089909893,-0.0010089910089909893,-0.0010089910089909893,-0.0010089910089909893,-0.0008408258408258243,,,,,,,
-0.04032258064516125,-0.03360215053763437,-0.03360215053763437,-0.04032258064516125,-0.04032258064516125,-0.04032258064516125,-0.04032258064516125,0.0,,,,,,,
0.013847792638181988,0.011371588563337772,0.011371588563337772,0.01384779263818199,0.01384779263818199,0.01384779263818199,0.01384779263818199,0.0,,,,,,,
-0.019215503151996192,0.0,-0.006405167717332064,-0.019215503151996192,-0.01601291929333016,-0.01601291929333016,-0.019215503151996192,0.0,,,,,,,
0.007832027995334114,-0.00033649696986277634,0.0026106759984447048,0.003916013997667057,0.0013053379992223524,0.003916013997667057,0.007832027995334114,0.0,,,,,,,
0.007889266817838162,0.0008101323481788778,0.002293230839740213,0.0026297556059460543,-0.00016824848493138817,0.0013148778029730271,0.0013148778029730271,0.0,,,,,,,
0.00996015936254975,0.006303591651344744,0.006640106241699841,0.0011553354442404703,0.0013235703425609898,0.001155321857629587,0.0011553626017945231,0.0,,,,,,,
-0.004084000464090839,-0.002722666976060688,-0.0020420002320454514,0.0,-0.0006806667440151687,-0.0006806667440151398,-0.0006806667440151398,0.0,,,,,,,
-0.00687341270765862,0.0,-0.0022911375692195373,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0026041666666666444,0.0,0.0006998016430303649,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.006013806013806094,0.0,-0.0010023010023010156,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.025307217853948023,-0.0006730302381419322,0.0037131022962960144,-0.0010093735224543472,-0.0008412011181950944,-0.0008411568039311453,-0.0010093614361805928,0.0,,,,,,,
0.014327371248823283,0.009215073007498424,0.009383332347617493,0.014327371248823322,0.011771241142365557,0.011771216834797255,0.014327371248823344,-0.000336477270294438,,,,,,,
