BnH,LR,SVM,DT,RF,XGB,LGB,MLP,CNN,LSTM,GRU,Transformer,CNN_LSTM,CNN_Transformer,GAN
-0.0010089910089909893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00909621261877559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.054866527895326755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.03494419181861105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.03419772897093221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0039142179833507144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.008224463658124969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.015313034177670328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.03240582495041097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.029599007269431283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.005896758870494782,0.0,0.0,-0.0001681651681651412,0.0,0.0,0.0,0.0,,,,,,,
0.002670837154563832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.019224207585043833,0.0,0.0,-0.0001681651681651412,0.0,0.0,0.0,-0.0001681651681651412,,,,,,,
-0.001784346073757023,0.0,0.0,-0.000801885439410365,-0.0006726606726605648,-0.0005044955044954236,-0.0005044955044954236,0.0,,,,,,,
-0.023027665215355077,0.0,0.0,-0.00767588840511834,0.0,0.0,0.0,0.0,,,,,,,
0.013216644309071518,-0.00033633033633032977,0.0,0.003732803152760498,-0.0010091617742456326,-0.0006727887466016421,-0.0005046235784364772,-0.00016817151720052538,,,,,,,
0.019460192999239276,0.005814070327085758,-0.0010089910089909893,0.019460192999239265,0.01946019299923918,0.012637131663162451,0.009225600995124077,0.0024025396590473796,,,,,,,
