Ticker,Accuracy,Precision,Recall,F1_Score,MCC,AUC
NIKKEI,0.9002574002574003,0.9342265529841657,0.8836405529953917,0.9082297217288336,0.8006687558634036,0.9024616759146055
NIKKEI,0.8088803088803089,0.7890625,0.9088863892013498,0.8447464715107161,0.6095957508792417,0.7920371795630808
NIKKEI,0.898970398970399,0.9361471861471862,0.8982346832814122,0.9167991520932697,0.7894475237908862,0.8992019440095725
NIKKEI,0.8777348777348777,0.9043381535038932,0.8865866957470011,0.8953744493392071,0.748563136734751,0.8757894232267188
NIKKEI,0.915057915057915,0.933695652173913,0.9236559139784947,0.9286486486486487,0.8238012216462605,0.9129497518610423
NIKKEI,0.9096153846153846,0.9433526011560693,0.8986784140969163,0.9204737732656515,0.8172276928131857,0.9117625199318937
NIKKEI,0.8906048906048906,0.9455782312925171,0.8424242424242424,0.8910256410256411,0.7872012359879335,0.8937772789624641
NIKKEI,0.8906048906048906,0.9090909090909091,0.9010011123470523,0.9050279329608939,0.7760938001829397,0.8886684951048238
NIKKEI,0.8893178893178894,0.8945538818076477,0.9050410316529894,0.8997668997668996,0.7762787581220455,0.8876132405055246
NIKKEI,0.9002574002574003,0.9330085261875761,0.8845265588914549,0.9081209247184351,0.8005737909778045,0.9022923492131694
NIKKEI,0.8923076923076924,0.9225,0.8744075829383886,0.8978102189781021,0.7854172097983496,0.8939077020837195
NIKKEI,0.888030888030888,0.9408983451536643,0.8652173913043478,0.9014722536806343,0.7759867419559358,0.8931765189960227
NIKKEI,0.8822393822393823,0.916767189384801,0.8695652173913043,0.8925425719318848,0.7637982033387861,0.884047314578005
NIKKEI,0.9041184041184042,0.9081858407079646,0.9255918827508456,0.9168062534896706,0.8038960482549552,0.9005770508207002
NIKKEI,0.8839743589743589,0.9275,0.8578034682080925,0.8912912912912913,0.7699917970353971,0.8871751153990102
NIKKEI,0.8906048906048906,0.8993839835728953,0.9240506329113924,0.9115504682622269,0.7687631506727867,0.8811672306471153
NIKKEI,0.8976833976833977,0.907520325203252,0.9292403746097815,0.9182519280205655,0.7819779959659181,0.8878916881480611
NIKKEI,0.8782051282051282,0.8864809081527347,0.9148029818956337,0.9004192872117399,0.7443628540798383,0.8688346632505543
NIKKEI,0.8848133848133848,0.8991323210412148,0.9060109289617486,0.9025585193249864,0.7617626004640091,0.8802355114292311
NIKKEI,0.7929487179487179,0.8980446927374302,0.7200447928331467,0.7992541951522684,0.6062020033527986,0.8052997577359138
NIKKEI,0.9025641025641026,0.931350114416476,0.8984547461368654,0.9146067415730338,0.8019614920223863,0.9033558134354052
