Ticker,Accuracy,Precision,Recall,F1_Score,MCC,AUC
FTSE100,0.9017957351290684,0.8987108655616943,0.9375600384245918,0.917724494593324,0.7971748366035262,0.8945559976198533
FTSE100,0.9147025813692481,0.9023354564755839,0.9340659340659341,0.91792656587473,0.8297332871660151,0.9142806734549853
FTSE100,0.9175084175084175,0.9150943396226415,0.9297124600638977,0.9223454833597463,0.8345051602704406,0.9168135254056143
FTSE100,0.9191919191919192,0.9147727272727273,0.9210526315789473,0.9179019384264537,0.8383647782302197,0.919226756318108
FTSE100,0.9270482603815937,0.9033613445378151,0.9576837416481069,0.9297297297297297,0.8555924787375416,0.9268056717290308
FTSE100,0.9037493005036373,0.9289805269186713,0.8805646036916395,0.9041248606465997,0.8088007259222931,0.9044855351021708
FTSE100,0.9612794612794613,0.9549393414211439,0.9848078641644326,0.9696436427628685,0.9170599220464349,0.9531882458077064
FTSE100,0.9696969696969697,0.9798245614035088,0.9729965156794426,0.9763986013986016,0.9341248432002385,0.9683594565778916
FTSE100,0.9618406285072951,0.9487179487179487,0.9907663896583564,0.969286359530262,0.9204850800569916,0.9538953550580767
FTSE100,0.9640852974186308,0.9484092863284609,0.996386630532972,0.9718061674008811,0.9245620600247969,0.9537488708220415
FTSE100,0.9199776161163962,0.9590697674418605,0.9123893805309734,0.9351473922902495,0.8326247607597524,0.9227091499306314
FTSE100,0.9848484848484849,0.9805825242718447,0.9931170108161259,0.986809965803615,0.9691212310299321,0.9834866099832263
FTSE100,0.9775533108866442,0.9615384615384616,0.9978991596638656,0.979381443298969,0.9555615641024185,0.9760580135668725
FTSE100,0.9826038159371493,0.9796954314720813,0.9887295081967213,0.9841917389087201,0.9649041367693031,0.9819578062075418
FTSE100,0.9468382764409625,0.965979381443299,0.9379379379379379,0.9517521584560691,0.8930708921426448,0.9480298826745526
FTSE100,0.9814814814814815,0.991701244813278,0.9745158002038736,0.9830334190231362,0.9628320996866655,0.9822641422991902
FTSE100,0.9910213243546577,0.9891196834817013,0.9950248756218906,0.992063492063492,0.9817508328974169,0.9904339307324381
FTSE100,0.9384443200895355,0.985200845665962,0.9066147859922179,0.944275582573455,0.8795685990457681,0.9440847315995344
FTSE100,0.9820426487093153,0.9719334719334719,0.9946808510638298,0.9831756046267087,0.9642237814072678,0.9813071713751453
FTSE100,0.9373251259093452,0.9851767388825542,0.897196261682243,0.9391304347826087,0.8788989422275086,0.9407097813265584
FTSE100,0.9406827084499161,0.9602925809822361,0.9311043566362716,0.9454732510288066,0.8809807182742151,0.9418021783181358
