Ticker,Accuracy,Precision,Recall,F1_Score,MCC,AUC
BET,0.9268707482993197,0.9380165289256198,0.9545836837678722,0.9462275948311797,0.8323058862107781,0.9120744505795881
BET,0.9024943310657596,0.9222648752399232,0.9134980988593155,0.9178605539637057,0.797978146348063,0.8998670269577477
BET,0.9041950113378685,0.9348025711662076,0.9121863799283154,0.9233560090702949,0.7960913924206326,0.9013092393468737
BET,0.9155328798185941,0.9328426862925483,0.9302752293577982,0.9315571887919154,0.8212743784271718,0.9109833120082759
BET,0.9263038548752834,0.9299363057324841,0.9652892561983472,0.9472830494728306,0.8265999431918881,0.9032222454276935
BET,0.8973922902494331,0.8996683250414593,0.9475982532751092,0.9230114844746916,0.7718722379292453,0.876060839076973
BET,0.9206349206349206,0.9416909620991254,0.9237368922783603,0.9326275264677575,0.8363268484514239,0.9199104041811382
BET,0.9206349206349206,0.934763181411975,0.9398023360287511,0.9372759856630825,0.8292756229785605,0.9138335796887227
BET,0.9331065759637188,0.9424657534246575,0.9494020239190433,0.9459211732355636,0.8582967311105568,0.9281722084144699
BET,0.9331065759637188,0.9401778496362166,0.9635459817729909,0.9517184942716858,0.843588773397819,0.9153457018380216
BET,0.909297052154195,0.9098497495826378,0.9544658493870403,0.9316239316239316,0.7991889129403315,0.8904162044362853
BET,0.8968253968253969,0.9178947368421052,0.8934426229508197,0.9055036344755971,0.7922912759809114,0.8972289256886078
BET,0.8996598639455783,0.9151450053705693,0.8968421052631579,0.9059011164274322,0.7986434047599299,0.8998952541057804
BET,0.905328798185941,0.92,0.9242990654205607,0.9221445221445221,0.8014083757603919,0.900189878531606
BET,0.8820861678004536,0.8798856053384175,0.918407960199005,0.8987341772151899,0.7587731814052415,0.8762000275303324
BET,0.9155328798185941,0.9355488418932527,0.9161735700197239,0.9257598405580468,0.8280666933125213,0.9154201183431954
BET,0.9109977324263039,0.9251523063533508,0.937389770723104,0.9312308366184845,0.8052814087091367,0.9004409171075838
BET,0.8968253968253969,0.90063233965673,0.9326473339569691,0.916360294117647,0.7826642484701519,0.8871869763310025
BET,0.9331065759637188,0.9380530973451328,0.9566787003610109,0.9472743521000895,0.8561350027945387,0.9249856916439201
BET,0.9121315192743764,0.9065934065934066,0.9491850431447747,0.927400468384075,0.8176584048843415,0.9038574314198216
BET,0.905328798185941,0.8984,0.9656061908856406,0.9307915457936179,0.7867375244692155,0.8771458575060482
