Date,open,high,low,close,volume
2001-11-30,288.52,288.52,288.52,288.52,42000.0
2001-12-03,283.02,283.02,283.02,283.02,28000.0
2001-12-05,279.15,279.15,279.15,279.15,18000.0
2001-12-07,275.49,275.49,275.49,275.49,73000.0
2001-12-10,271.62,271.62,271.62,271.62,149000.0
2001-12-12,267.83,267.83,267.83,267.83,79000.0
2001-12-14,263.04,263.04,263.04,263.04,47000.0
2001-12-17,259.08,259.08,259.08,259.08,27000.0
2001-12-19,247.26,247.26,247.26,247.26,86000.0
2001-12-21,250.95,250.95,250.95,250.95,363000.0
2001-12-24,248.05,248.05,248.05,248.05,175000.0
2001-12-26,242.75,242.75,242.75,242.75,146000.0
2001-12-28,239.27,239.27,239.27,239.27,73000.0
2001-12-31,235.4,235.4,235.4,235.4,44000.0
2002-01-02,231.7,231.7,231.7,231.7,64000.0
2002-01-04,227.79,227.79,227.79,227.79,41000.0
2002-01-07,225.95,225.95,225.95,225.95,284000.0
2002-01-09,222.9,222.9,222.9,222.9,189000.0
2002-01-11,219.22,219.22,219.22,219.22,79000.0
2002-01-14,214.16,214.16,214.16,214.16,52000.0
2002-01-16,210.68,210.68,210.68,210.68,32000.0
2002-01-18,206.79,206.79,206.79,206.79,31000.0
2002-01-21,203.27,203.27,203.27,203.27,80000.0
2002-01-23,206.01,206.01,206.01,206.01,325000.0
2002-01-25,209.02,209.02,209.02,209.02,164000.0
2002-01-28,210.76,210.76,210.76,210.76,122000.0
2002-01-30,207.55,207.55,207.55,207.55,549000.0
2002-02-01,204.48,204.48,204.48,204.48,278000.0
2002-02-04,203.77,203.77,203.77,203.77,271000.0
2002-02-06,205.37,205.37,205.37,205.37,183000.0
2002-02-08,205.2,205.2,205.2,205.2,287000.0
2002-02-15,205.2,205.2,205.2,205.2,287000.0
2002-02-18,202.89,202.89,202.89,202.89,59000.0
2002-02-20,199.52,199.52,199.52,199.52,92000.0
2002-02-22,196.58,196.58,196.58,196.58,124000.0
2002-02-25,193.79,193.79,193.79,193.79,182000.0
2002-02-27,191.1,191.1,191.1,191.1,85000.0
2002-03-01,193.59,193.59,193.59,193.59,454000.0
2002-03-04,190.98,190.98,190.98,190.98,210000.0
2002-03-05,188.22,188.22,188.22,188.22,137000.0
2002-03-06,185.74,185.74,185.74,185.74,151000.0
2002-03-07,183.2,183.2,183.2,183.2,173000.0
2002-03-08,181.2,181.2,181.2,181.2,181000.0
2002-03-11,180.73,180.73,180.73,180.73,348000.0
2002-03-12,182.92,182.92,182.92,182.92,149000.0
2002-03-13,185.66,185.66,185.66,185.66,79000.0
2002-03-14,188.97,188.97,188.97,188.97,97000.0
2002-03-15,192.39,192.39,192.39,192.39,195000.0
2002-03-18,190.3,190.3,190.3,190.3,414000.0
2002-03-19,187.06,187.06,187.06,187.06,151000.0
2002-03-20,189.05,189.05,189.05,189.05,386000.0
2002-03-21,189.26,189.26,189.26,189.26,129000.0
2002-03-22,187.67,187.67,187.67,187.67,136000.0
2002-03-25,188.71,188.71,188.71,188.71,97000.0
2002-03-26,191.97,191.97,191.97,191.97,117000.0
2002-03-27,195.11,195.11,195.11,195.11,127000.0
2002-03-28,197.89,197.89,197.89,197.89,138000.0
2002-03-29,200.15,200.15,200.15,200.15,118000.0
2002-04-01,203.14,203.14,203.14,203.14,144000.0
2002-04-02,203.22,203.22,203.22,203.22,175000.0
2002-04-03,202.16,202.16,202.16,202.16,360000.0
2002-04-04,201.38,201.38,201.38,201.38,208000.0
2002-04-05,198.77,198.77,198.77,198.77,114000.0
2002-04-08,198.52,198.52,198.52,198.52,148000.0
2002-04-09,200.48,200.48,200.48,200.48,140000.0
2002-04-10,200.85,200.85,200.85,200.85,128000.0
2002-04-11,200.36,200.36,200.36,200.36,146000.0
2002-04-12,199.69,199.69,199.69,199.69,108000.0
2002-04-15,200.4,200.4,200.4,200.4,106000.0
2002-04-16,198.44,198.44,198.44,198.44,116000.0
2002-04-17,197.12,197.12,197.12,197.12,100000.0
2002-04-18,199.31,199.31,199.31,199.31,160000.0
2002-04-19,201.43,201.43,201.43,201.43,166000.0
2002-04-22,201.14,201.14,201.14,201.14,149000.0
2002-04-23,202.81,202.81,202.81,202.81,239000.0
2002-04-24,205.65,205.65,205.65,205.65,206000.0
2002-04-25,207.06,207.06,207.06,207.06,945000.0
2002-04-26,208.48,208.48,208.48,208.48,235000.0
2002-04-29,208.48,208.48,208.48,208.48,235000.0
2002-05-02,209.52,209.52,209.52,209.52,401000.0
2002-05-03,212.95,212.95,212.95,212.95,275000.0
2002-05-06,214.23,214.23,214.23,214.23,284000.0
2002-05-07,210.43,210.43,210.43,210.43,240000.0
2002-05-08,207.05,207.05,207.05,207.05,255000.0
2002-05-09,208.85,208.85,208.85,208.85,186000.0
2002-05-10,211.88,211.88,211.88,211.88,216000.0
2002-05-13,209.62,209.62,209.62,209.62,282000.0
2002-05-14,209.88,209.88,209.88,209.88,209000.0
2002-05-15,209.82,209.82,209.82,209.82,247000.0
2002-05-16,209.08,209.08,209.08,209.08,233000.0
2002-05-17,209.79,209.79,209.79,209.79,505000.0
2002-05-20,208.14,208.14,208.14,208.14,174000.0
2002-05-21,208.93,208.93,208.93,208.93,179000.0
2002-05-22,209.66,209.66,209.66,209.66,164000.0
2002-05-23,208.93,208.93,208.93,208.93,135000.0
2002-05-24,208.04,208.04,208.04,208.04,203000.0
2002-05-27,206.3,206.3,206.3,206.3,196000.0
2002-05-28,205.02,205.02,205.02,205.02,247000.0
2002-05-29,203.65,203.65,203.65,203.65,181000.0
2002-05-30,203.77,203.77,203.77,203.77,159000.0
2002-05-31,207.12,207.12,207.12,207.12,220000.0
2002-06-03,207.81,207.81,207.81,207.81,132000.0
2002-06-04,205.68,205.68,205.68,205.68,94000.0
2002-06-05,205.48,205.48,205.48,205.48,74000.0
2002-06-06,205.07,205.07,205.07,205.07,85000.0
2002-06-07,203.06,203.06,203.06,203.06,85000.0
2002-06-10,204.88,204.88,204.88,204.88,89000.0
2002-06-11,203.53,203.53,203.53,203.53,86000.0
2002-06-12,203.79,203.79,203.79,203.79,109000.0
2002-06-13,202.35,202.35,202.35,202.35,66000.0
2002-06-14,200.75,200.75,200.75,200.75,117000.0
2002-06-17,197.77,197.77,197.77,197.77,118000.0
2002-06-18,195.59,195.59,195.59,195.59,72000.0
2002-06-19,192.13,192.13,192.13,192.13,151000.0
2002-06-20,193.32,193.32,193.32,193.32,189000.0
2002-06-21,196.89,196.89,196.89,196.89,44000.0
2002-06-24,200.5,200.5,200.5,200.5,38000.0
2002-06-25,202.4,202.4,202.4,202.4,146000.0
2002-06-26,200.5,200.5,200.5,200.5,201000.0
2002-06-27,199.61,199.61,199.61,199.61,130000.0
2002-06-28,202.06,202.06,202.06,202.06,141000.0
2002-07-01,200.26,200.26,200.26,200.26,144000.0
2002-07-02,199.94,199.94,199.94,199.94,155000.0
2002-07-03,199.61,199.61,199.61,199.61,152000.0
2002-07-04,199.7,199.7,199.7,199.7,138000.0
2002-07-05,200.5,200.5,200.5,200.5,190000.0
2002-07-08,200.19,200.19,200.19,200.19,169000.0
2002-07-09,199.0,199.0,199.0,199.0,200000.0
2002-07-10,197.27,197.27,197.27,197.27,257000.0
2002-07-11,197.25,197.25,197.25,197.25,178000.0
2002-07-12,198.17,198.17,198.17,198.17,134000.0
2002-07-15,197.37,197.37,197.37,197.37,383000.0
2002-07-16,196.85,196.85,196.85,196.85,136000.0
2002-07-17,194.3,194.3,194.3,194.3,150000.0
2002-07-18,192.42,192.42,192.42,192.42,126000.0
2002-07-19,191.25,191.25,191.25,191.25,126000.0
2002-07-22,193.36,193.36,193.36,193.36,434000.0
2002-07-23,196.85,196.85,196.85,196.85,154000.0
2002-07-24,197.42,197.42,197.42,197.42,304000.0
2002-07-25,194.49,194.49,194.49,194.49,216000.0
2002-07-26,195.79,195.79,195.79,195.79,117000.0
2002-07-29,195.16,195.16,195.16,195.16,132000.0
2002-07-30,196.94,196.94,196.94,196.94,106000.0
2002-07-31,197.57,197.57,197.57,197.57,289000.0
2002-08-01,197.12,197.12,197.12,197.12,75000.0
2002-08-02,195.06,195.06,195.06,195.06,202000.0
2002-08-05,193.67,193.67,193.67,193.67,155000.0
2002-08-06,194.34,194.34,194.34,194.34,117000.0
2002-08-07,194.06,194.06,194.06,194.06,107000.0
2002-08-08,193.39,193.39,193.39,193.39,110000.0
2002-08-09,192.49,192.49,192.49,192.49,151000.0
2002-08-12,191.53,191.53,191.53,191.53,116000.0
2002-08-13,189.78,189.78,189.78,189.78,159000.0
2002-08-14,188.73,188.73,188.73,188.73,139000.0
2002-08-15,189.55,189.55,189.55,189.55,185000.0
2002-08-16,191.67,191.67,191.67,191.67,105000.0
2002-08-19,192.67,192.67,192.67,192.67,136000.0
2002-08-20,190.96,190.96,190.96,190.96,110000.0
2002-08-21,190.9,190.9,190.9,190.9,184000.0
2002-08-22,190.95,190.95,190.95,190.95,180000.0
2002-08-23,190.21,190.21,190.21,190.21,169000.0
2002-08-26,189.97,189.97,189.97,189.97,134000.0
2002-08-27,189.32,189.32,189.32,189.32,138000.0
2002-08-28,190.54,190.54,190.54,190.54,125000.0
2002-08-29,191.28,191.28,191.28,191.28,170000.0
2002-08-30,191.66,191.66,191.66,191.66,182000.0
2002-09-03,191.43,191.43,191.43,191.43,88000.0
2002-09-04,190.59,190.59,190.59,190.59,172000.0
2002-09-05,190.54,190.54,190.54,190.54,117000.0
2002-09-06,190.45,190.45,190.45,190.45,92000.0
2002-09-09,190.21,190.21,190.21,190.21,113000.0
2002-09-10,189.86,189.86,189.86,189.86,95000.0
2002-09-11,189.4,189.4,189.4,189.4,202000.0
2002-09-12,189.14,189.14,189.14,189.14,156000.0
2002-09-13,188.72,188.72,188.72,188.72,127000.0
2002-09-16,188.66,188.66,188.66,188.66,184000.0
2002-09-17,186.87,186.87,186.87,186.87,152000.0
2002-09-18,185.0,185.0,185.0,185.0,129000.0
2002-09-19,184.69,184.69,184.69,184.69,121000.0
2002-09-20,183.83,183.83,183.83,183.83,158000.0
2002-09-23,182.33,182.33,182.33,182.33,148000.0
2002-09-24,179.93,179.93,179.93,179.93,117000.0
2002-09-25,181.66,181.66,181.66,181.66,144000.0
2002-09-26,183.67,183.67,183.67,183.67,177000.0
2002-09-27,182.62,182.62,182.62,182.62,123000.0
2002-09-30,182.13,182.13,182.13,182.13,86000.0
2002-10-01,182.97,182.97,182.97,182.97,77000.0
2002-10-02,182.84,182.84,182.84,182.84,68000.0
2002-10-03,183.4,183.4,183.4,183.4,108000.0
2002-10-04,182.49,182.49,182.49,182.49,72000.0
2002-10-07,181.71,181.71,181.71,181.71,121000.0
2002-10-08,180.02,180.02,180.02,180.02,141000.0
2002-10-09,178.85,178.85,178.85,178.85,134000.0
2002-10-10,179.1,179.1,179.1,179.1,539000.0
2002-10-11,179.33,179.33,179.33,179.33,36000.0
2002-10-14,180.1,180.1,180.1,180.1,109000.0
2002-10-15,180.63,180.63,180.63,180.63,132000.0
2002-10-16,180.13,180.13,180.13,180.13,73000.0
2002-10-17,179.66,179.66,179.66,179.66,91000.0
2002-10-18,178.64,178.64,178.64,178.64,160000.0
2002-10-21,178.66,178.66,178.66,178.66,87000.0
2002-10-22,179.39,179.39,179.39,179.39,102000.0
2002-10-23,179.1,179.1,179.1,179.1,72000.0
2002-10-24,178.94,178.94,178.94,178.94,91000.0
2002-10-25,178.81,178.81,178.81,178.81,69000.0
2002-10-28,178.8,178.8,178.8,178.8,105000.0
2002-10-29,177.92,177.92,177.92,177.92,101000.0
2002-10-30,177.61,177.61,177.61,177.61,56000.0
2002-10-31,177.61,177.61,177.61,177.61,54000.0
2002-11-01,177.35,177.35,177.35,177.35,78000.0
2002-11-04,176.57,176.57,176.57,176.57,387000.0
2002-11-05,175.02,175.02,175.02,175.02,288000.0
2002-11-06,174.84,174.84,174.84,174.84,57000.0
2002-11-07,174.62,174.62,174.62,174.62,97000.0
2002-11-08,174.88,174.88,174.88,174.88,65000.0
2002-11-11,175.19,175.19,175.19,175.19,60000.0
2002-11-12,175.27,175.27,175.27,175.27,58000.0
2002-11-13,175.63,175.63,175.63,175.63,65000.0
2002-11-14,175.42,175.42,175.42,175.42,92000.0
2002-11-15,175.77,175.77,175.77,175.77,91000.0
2002-11-18,175.73,175.73,175.73,175.73,76000.0
2002-11-19,175.54,175.54,175.54,175.54,74000.0
2002-11-20,176.08,176.08,176.08,176.08,51000.0
2002-11-21,176.47,176.47,176.47,176.47,104000.0
2002-11-22,175.24,175.24,175.24,175.24,64000.0
2002-11-25,176.47,176.47,176.47,176.47,55000.0
2002-11-26,176.5,176.5,176.5,176.5,99000.0
2002-11-27,176.44,176.44,176.44,176.44,80000.0
2002-11-28,177.25,177.25,177.25,177.25,89000.0
2002-11-29,177.87,177.87,177.87,177.87,109000.0
2002-12-02,179.27,179.27,179.27,179.27,236000.0
2002-12-03,183.56,183.56,183.56,183.56,90000.0
2002-12-04,187.21,187.21,187.21,187.21,192000.0
2002-12-05,186.83,186.83,186.83,186.83,236000.0
2002-12-06,184.55,184.55,184.55,184.55,279000.0
2002-12-09,183.62,183.62,183.62,183.62,125000.0
2002-12-10,184.75,184.75,184.75,184.75,74000.0
2002-12-11,184.34,184.34,184.34,184.34,103000.0
2002-12-12,183.69,183.69,183.69,183.69,68000.0
2002-12-13,184.15,184.15,184.15,184.15,101000.0
2002-12-16,184.74,184.74,184.74,184.74,107000.0
2002-12-17,185.37,185.37,185.37,185.37,208000.0
2002-12-18,185.96,185.96,185.96,185.96,170000.0
2002-12-19,186.18,186.18,186.18,186.18,140000.0
2002-12-20,184.94,184.94,184.94,184.94,116000.0
2002-12-23,184.23,184.23,184.23,184.23,148000.0
2002-12-24,184.18,184.18,184.18,184.18,148000.0
2002-12-25,184.14,184.14,184.14,184.14,113000.0
2002-12-26,183.78,183.78,183.78,183.78,107000.0
2002-12-27,183.05,183.05,183.05,183.05,81000.0
2002-12-30,182.65,182.65,182.65,182.65,124000.0
2002-12-31,183.33,183.33,183.33,183.33,66000.0
2003-01-02,183.41,183.41,183.41,183.41,30000.0
2003-01-03,182.39,182.39,182.39,182.39,58000.0
2003-01-06,181.76,181.76,181.76,181.76,52000.0
2003-01-07,180.63,180.63,180.63,180.63,77000.0
2003-01-08,179.79,179.79,179.79,179.79,43000.0
2003-01-09,178.93,178.93,178.93,178.93,57000.0
2003-01-10,178.67,178.67,178.67,178.67,62000.0
2003-01-13,178.03,178.03,178.03,178.03,80000.0
2003-01-14,177.31,177.31,177.31,177.31,39000.0
2003-01-15,176.43,176.43,176.43,176.43,73000.0
2003-01-16,173.11,173.11,173.11,173.11,194000.0
2003-01-17,173.05,173.05,173.05,173.05,63000.0
2003-01-20,171.4,171.4,171.4,171.4,66000.0
2003-01-21,171.36,171.36,171.36,171.36,71000.0
2003-01-22,170.55,170.55,170.55,170.55,93000.0
2003-01-23,172.03,172.03,172.03,172.03,87000.0
2003-01-24,172.66,172.66,172.66,172.66,67000.0
2003-01-27,172.3,172.3,172.3,172.3,316000.0
2003-01-28,172.38,172.38,172.38,172.38,110000.0
2003-01-29,172.38,172.38,172.38,172.38,110000.0
2003-01-30,172.38,172.38,172.38,172.38,110000.0
2003-02-06,172.38,172.38,172.38,172.38,110000.0
2003-02-07,172.38,172.38,172.38,172.38,110000.0
2003-02-10,170.94,170.94,170.94,170.94,97000.0
2003-02-11,167.59,167.59,167.59,167.59,142000.0
2003-02-12,163.91,163.91,163.91,163.91,195000.0
2003-02-13,167.07,167.07,167.07,167.07,100000.0
2003-02-14,168.73,168.73,168.73,168.73,85000.0
2003-02-17,168.49,168.49,168.49,168.49,78000.0
2003-02-18,167.23,167.23,167.23,167.23,73000.0
2003-02-19,166.31,166.31,166.31,166.31,107000.0
2003-02-20,165.99,165.99,165.99,165.99,83000.0
2003-02-21,164.62,164.62,164.62,164.62,103000.0
2003-02-24,165.48,165.48,165.48,165.48,90000.0
2003-02-25,165.29,165.29,165.29,165.29,101000.0
2003-02-26,164.71,164.71,164.71,164.71,45000.0
2003-02-27,164.69,164.69,164.69,164.69,73000.0
2003-02-28,164.61,164.61,164.61,164.61,80000.0
2003-03-03,165.58,165.58,165.58,165.58,101000.0
2003-03-04,164.91,164.91,164.91,164.91,98000.0
2003-03-05,164.34,164.34,164.34,164.34,102000.0
2003-03-06,164.28,164.28,164.28,164.28,131000.0
2003-03-07,164.02,164.02,164.02,164.02,77000.0
