Date,open,high,low,close,volume
2008-12-01,6071.39,6149.27,5998.69,6147.85,9371000.0
2008-12-02,6147.85,6147.85,5947.56,5947.56,6849000.0
2008-12-03,5947.56,5965.13,5853.34,5948.7,6229000.0
2008-12-04,5948.7,6050.37,5948.7,6050.37,7471000.0
2008-12-10,6050.37,6166.43,6050.37,6166.43,5821000.0
2008-12-11,6166.43,6260.98,6160.66,6260.98,8723000.0
2008-12-14,6260.98,6420.87,6260.98,6420.53,9641000.0
2008-12-15,6420.53,6528.03,6420.53,6496.75,9455000.0
2008-12-16,6496.75,6738.05,6495.38,6724.38,14346000.0
2008-12-17,6724.38,6739.29,6632.15,6642.6,8599000.0
2008-12-21,6642.6,6668.64,6571.53,6665.06,7159000.0
2008-12-22,6665.06,6701.14,6624.96,6701.14,8718000.0
2008-12-23,6701.14,6717.42,6687.73,6716.01,8419000.0
2008-12-24,6716.01,6754.9,6634.46,6634.46,7969000.0
2008-12-25,6634.46,6635.6,6407.11,6635.6,8656000.0
2008-12-28,6635.6,6729.55,6633.42,6714.87,3904000.0
2008-12-29,6714.87,6750.03,6702.09,6716.26,5404000.0
2008-12-30,6716.26,6788.69,6701.8,6788.69,6161000.0
2008-12-31,6788.69,6886.12,6788.69,6886.12,10186000.0
2009-01-04,6891.81,6984.01,6891.81,6935.79,8068000.0
2009-01-05,6935.79,6935.79,6675.0,6675.0,7258000.0
2009-01-06,6673.58,6673.58,6444.84,6448.9,5116000.0
2009-01-07,6448.9,6448.9,6240.51,6292.97,7188000.0
2009-01-08,6298.66,6465.88,6298.66,6432.1,7421000.0
2009-01-11,6432.1,6435.17,6332.74,6344.77,3571000.0
2009-01-12,6344.77,6371.58,6314.14,6336.64,3998000.0
2009-01-13,6336.64,6336.64,6205.95,6213.33,5661000.0
2009-01-14,6213.33,6225.08,6056.7,6056.7,5561000.0
2009-01-15,6042.74,6042.74,5632.3,5632.3,9914000.0
2009-01-18,5615.55,5615.55,5387.47,5410.66,10345000.0
2009-01-19,5405.08,5421.95,5332.5,5332.5,12607000.0
2009-01-20,5350.65,5350.65,5002.95,5002.95,12102000.0
2009-01-21,4988.99,4994.1,4575.09,4589.76,11194000.0
2009-01-22,4589.76,4815.02,4545.02,4815.02,19750000.0
2009-01-25,4815.02,5042.75,4815.02,4909.31,13861000.0
2009-01-26,4909.31,4939.31,4820.41,4939.31,9427000.0
2009-01-27,4939.31,5210.58,4939.31,5210.58,21363000.0
2009-01-28,5214.77,5322.89,5208.4,5208.4,13499000.0
2009-01-29,5208.4,5254.68,5174.69,5253.03,6914000.0
2009-02-01,5249.62,5257.41,5207.83,5244.53,6267000.0
2009-02-02,5244.53,5244.53,5067.61,5067.61,6893000.0
2009-02-03,5067.61,5067.61,5009.22,5012.71,7241000.0
2009-02-04,5012.71,5150.0,5012.71,5140.24,11057000.0
2009-02-05,5140.24,5170.08,5117.01,5159.1,8854000.0
2009-02-08,5159.1,5303.66,5159.1,5303.66,15211000.0
2009-02-09,5310.64,5385.27,5310.64,5323.68,12724000.0
2009-02-10,5319.49,5319.49,5222.62,5291.09,10805000.0
2009-02-11,5288.3,5291.71,5257.94,5258.91,9352000.0
2009-02-12,5258.91,5268.89,5236.98,5243.57,7643000.0
2009-02-15,5243.57,5323.02,5234.31,5317.2,7799000.0
2009-02-16,5317.2,5337.83,5298.23,5303.38,7092000.0
2009-02-17,5303.38,5303.38,5150.07,5150.07,5267000.0
2009-02-18,5150.07,5150.07,4934.66,4934.66,9097000.0
2009-02-19,4934.66,4938.85,4784.96,4868.91,11723000.0
2009-02-22,4868.91,4868.91,4730.26,4733.13,5767000.0
2009-02-23,4738.72,4866.9,4736.68,4866.9,9745000.0
2009-02-24,4868.3,4917.48,4790.26,4790.26,6966000.0
2009-02-25,4790.26,4808.26,4722.2,4722.2,7877000.0
2009-02-26,4713.82,4713.82,4438.0,4438.0,9937000.0
2009-03-01,4438.0,4438.0,4272.08,4335.87,7320000.0
2009-03-02,4312.0,4462.89,4312.0,4367.5,7004000.0
2009-03-03,4366.1,4366.1,4195.42,4230.19,6879000.0
2009-03-04,4231.59,4271.78,4225.13,4232.65,6070000.0
2009-03-05,4232.65,4281.29,4218.27,4281.29,9783000.0
2009-03-08,4284.08,4394.75,4284.08,4394.49,10560000.0
2009-03-09,4409.82,4795.48,4409.82,4783.38,22105000.0
2009-03-10,4783.38,4850.59,4714.55,4714.55,16301000.0
2009-03-11,4714.55,4719.63,4601.33,4641.12,11657000.0
2009-03-12,4641.12,4641.12,4398.21,4438.72,11584000.0
2009-03-15,4452.66,4618.49,4452.66,4591.55,10226000.0
2009-03-16,4591.55,4640.63,4568.64,4640.63,13057000.0
2009-03-17,4636.45,4776.47,4636.32,4759.91,12166000.0
2009-03-18,4755.73,4838.16,4726.84,4796.63,11751000.0
2009-03-19,4796.63,4796.63,4738.9,4758.53,7361000.0
2009-03-22,4758.53,4882.04,4757.04,4879.88,10303000.0
2009-03-23,4879.88,4964.78,4879.88,4953.24,9759000.0
2009-03-24,4981.73,5244.48,4981.73,5244.48,24635000.0
2009-03-25,5252.84,5280.13,5124.89,5149.42,19916000.0
2009-03-26,5153.6,5306.53,5136.34,5270.3,17078000.0
2009-03-29,5270.3,5310.94,5098.51,5098.51,14938000.0
2009-03-30,5098.51,5098.51,4806.61,4810.0,12469000.0
2009-03-31,4805.82,4888.41,4772.01,4887.02,10418000.0
2009-04-01,4887.02,4943.8,4867.53,4885.12,11004000.0
2009-04-02,4883.73,4920.21,4874.52,4897.83,7690000.0
2009-04-05,4913.16,5166.26,4913.16,5159.59,17579000.0
2009-04-06,5158.2,5167.35,5125.38,5164.14,10928000.0
2009-04-07,5161.09,5173.15,5096.12,5140.95,10337000.0
2009-04-08,5138.16,5138.16,5089.84,5089.84,9153000.0
2009-04-09,5094.02,5191.07,5094.02,5125.97,7963000.0
2009-04-12,5127.36,5219.21,5127.36,5207.88,8924000.0
2009-04-13,5207.88,5207.88,5142.15,5153.88,8236000.0
2009-04-14,5159.46,5206.23,5159.46,5205.81,9499000.0
2009-04-15,5205.81,5233.84,5178.95,5233.84,12565000.0
2009-04-16,5233.84,5382.17,5233.84,5379.49,19423000.0
2009-04-19,5383.67,5602.14,5383.67,5590.12,24230000.0
2009-04-20,5590.12,5594.72,5488.27,5510.43,15183000.0
2009-04-21,5500.67,5500.67,5271.29,5273.76,9793000.0
2009-04-22,5272.37,5336.02,5253.54,5285.58,8818000.0
2009-04-23,5284.19,5338.3,5260.57,5333.4,11662000.0
2009-04-26,5341.76,5447.79,5341.76,5421.82,11981000.0
2009-04-27,5426.0,5456.43,5400.39,5435.87,13692000.0
2009-04-28,5435.87,5435.87,5403.84,5426.04,10727000.0
2009-04-29,5426.04,5478.25,5426.04,5475.92,15221000.0
2009-04-30,5491.25,5606.83,5491.25,5603.25,20608000.0
2009-05-03,5603.25,5769.85,5603.25,5769.85,23335000.0
2009-05-04,5769.85,5955.12,5769.85,5881.4,27291000.0
2009-05-05,5888.37,6027.45,5881.84,6027.45,32913000.0
2009-05-06,6055.33,6150.9,6033.95,6141.69,38602000.0
2009-05-07,6150.05,6323.31,6150.05,6316.5,44974000.0
2009-05-10,6329.04,6640.01,6329.04,6640.01,33096000.0
2009-05-11,6640.01,6702.73,6504.57,6504.57,44845000.0
2009-05-12,6471.12,6471.12,6226.69,6419.26,25855000.0
2009-05-13,6440.17,6714.72,6440.17,6709.03,36957000.0
2009-05-14,6709.03,6709.03,6454.32,6540.32,17972000.0
2009-05-17,6531.96,6531.96,6422.34,6465.35,14706000.0
2009-05-18,6472.32,6558.73,6472.32,6558.73,13743000.0
2009-05-19,6569.88,6753.33,6569.88,6688.71,21092000.0
2009-05-20,6684.53,6711.69,6657.78,6709.93,17713000.0
2009-05-21,6709.93,6814.03,6709.93,6809.15,19551000.0
2009-05-24,6830.06,6854.77,6782.58,6786.39,19569000.0
2009-05-25,6786.39,6794.62,6742.98,6742.98,11356000.0
2009-05-26,6730.44,6730.44,6544.86,6545.2,13258000.0
2009-05-27,6566.11,6696.22,6566.11,6662.36,17007000.0
2009-05-28,6662.36,6681.33,6590.32,6590.32,12001000.0
2009-05-31,6615.41,6991.98,6615.41,6980.76,35250000.0
2009-06-01,6987.73,7129.95,6987.73,7078.17,29331000.0
2009-06-02,7079.56,7255.28,7079.56,7255.28,36160000.0
2009-06-03,7252.5,7451.28,7252.5,7376.33,30319000.0
2009-06-04,7361.02,7361.02,7151.24,7310.16,25602000.0
2009-06-07,7318.51,7445.8,7317.5,7376.81,28754000.0
2009-06-08,7376.81,7378.2,7250.66,7250.66,19074000.0
2009-06-09,7246.48,7246.48,7176.29,7221.63,12348000.0
2009-06-10,7224.41,7347.22,7224.41,7315.33,11627000.0
2009-06-11,7315.33,7341.46,7290.61,7299.48,10173000.0
2009-06-14,7302.26,7383.54,7302.26,7363.08,12956000.0
2009-06-15,7371.43,7371.86,7292.0,7292.0,13719000.0
2009-06-16,7292.0,7292.0,7081.33,7082.54,12772000.0
2009-06-17,7082.54,7082.54,6752.33,6762.8,16376000.0
2009-06-18,6760.02,6853.02,6584.45,6585.47,20464000.0
2009-06-21,6585.47,6679.15,6470.48,6473.07,11281000.0
2009-06-22,6471.68,6557.38,6431.59,6557.38,12391000.0
2009-06-23,6547.63,6547.63,6421.26,6438.6,11465000.0
2009-06-24,6438.6,6522.04,6438.18,6521.2,10179000.0
2009-06-25,6530.95,6665.45,6530.95,6659.69,14272000.0
2009-06-28,6672.22,6672.22,6544.97,6579.43,13009000.0
2009-06-29,6565.51,6565.51,6433.56,6433.63,10125000.0
2009-06-30,6433.63,6530.6,6433.63,6491.65,8948000.0
2009-07-01,6484.69,6484.69,6406.08,6407.32,6408000.0
2009-07-02,6412.4,6475.03,6408.57,6474.16,5912000.0
2009-07-05,6474.16,6474.16,6347.33,6370.11,5640000.0
2009-07-06,6367.33,6389.25,6279.7,6281.22,6029000.0
2009-07-07,6281.22,6281.22,6103.0,6113.63,7095000.0
2009-07-08,6096.92,6096.92,5868.24,5891.66,9577000.0
2009-07-09,5890.27,6064.06,5882.8,6016.79,11660000.0
2009-07-12,6014.25,6014.25,5808.87,5808.87,5294000.0
2009-07-13,5801.91,5801.91,5723.59,5731.3,7303000.0
2009-07-14,5738.26,5882.19,5738.26,5882.19,10067000.0
2009-07-15,5891.88,6267.42,5891.88,6267.42,18182000.0
2009-07-16,6267.42,6560.05,6267.42,6385.25,21403000.0
2009-07-19,6374.18,6423.89,6306.38,6362.52,7929000.0
2009-07-20,6362.52,6362.52,6269.16,6295.13,11067000.0
2009-07-21,6295.13,6458.7,6295.13,6458.23,13543000.0
2009-07-22,6458.23,6547.18,6450.1,6512.57,9947000.0
2009-07-23,6512.57,6512.57,6398.85,6438.3,5412000.0
2009-07-26,6438.3,6646.57,6438.3,6638.61,12221000.0
2009-07-27,6638.61,6707.61,6635.84,6694.55,10548000.0
2009-07-28,6693.17,6700.24,6635.39,6678.22,7815000.0
2009-07-29,6678.22,6678.22,6610.58,6636.63,6969000.0
2009-07-30,6640.78,6716.79,6632.91,6707.73,8656000.0
2009-08-02,6709.11,6801.39,6709.11,6763.64,7117000.0
2009-08-03,6763.64,6787.26,6751.13,6787.26,7077000.0
2009-08-04,6795.56,6903.43,6795.56,6903.43,17195000.0
2009-08-05,6920.04,6952.39,6848.83,6848.83,10936000.0
2009-08-06,6848.83,6875.76,6768.39,6872.77,9101000.0
2009-08-09,6872.77,6975.58,6872.77,6967.15,10485000.0
2009-08-10,6963.0,6971.69,6908.78,6971.69,8677000.0
2009-08-11,6971.69,7104.18,6971.69,7102.74,14075000.0
2009-08-12,7102.74,7102.74,6955.79,6959.84,7167000.0
2009-08-13,6965.38,7058.17,6965.38,7045.36,6251000.0
2009-08-16,7048.13,7048.97,6970.52,7010.2,5978000.0
2009-08-17,7010.2,7010.2,6842.94,6857.28,6607000.0
2009-08-18,6857.28,6873.15,6818.75,6819.54,5864000.0
2009-08-19,6819.54,6832.4,6679.63,6680.78,6671000.0
2009-08-20,6683.55,6779.38,6683.55,6691.19,4366000.0
2009-08-23,6699.49,6848.47,6699.49,6842.09,6096000.0
2009-08-24,6850.39,6935.11,6849.38,6928.06,5263000.0
2009-08-25,6928.06,6928.06,6859.38,6867.93,2897000.0
2009-08-26,6867.93,6898.23,6866.32,6896.96,2039000.0
2009-08-27,6895.58,6920.12,6877.44,6920.12,2181000.0
2009-08-30,6924.27,7088.17,6924.27,7088.17,7931000.0
2009-08-31,7088.17,7120.35,7065.37,7117.25,5530000.0
2009-09-01,7117.25,7156.21,7093.51,7147.03,4702000.0
2009-09-02,7147.03,7147.03,7035.11,7055.24,4168000.0
2009-09-03,7055.24,7069.92,7045.74,7046.39,3104000.0
2009-09-06,7046.39,7090.24,7046.39,7073.82,3611000.0
2009-09-07,7073.82,7111.07,7062.02,7111.07,5509000.0
2009-09-08,7111.07,7205.07,7111.07,7158.18,9306000.0
2009-09-09,7158.18,7161.9,7058.91,7062.47,4109000.0
2009-09-10,7065.24,7109.65,7065.24,7098.5,4719000.0
2009-09-13,7098.5,7129.12,7094.62,7129.12,3033000.0
2009-09-14,7129.12,7129.12,7075.25,7075.25,2322000.0
2009-09-15,7071.1,7079.47,7037.24,7046.46,3500000.0
2009-09-16,7046.46,7111.64,7046.46,7107.7,6826000.0
2009-09-17,7110.47,7296.89,7110.47,7296.56,11657000.0
2009-09-23,7296.56,7518.64,7296.56,7463.23,6056000.0
2009-09-24,7460.46,7488.25,7387.17,7488.25,9687000.0
2009-09-27,7488.25,7548.78,7482.46,7508.53,12615000.0
2009-09-28,7508.53,7508.53,7418.38,7436.74,8066000.0
2009-09-29,7436.74,7495.38,7436.74,7456.72,7803000.0
2009-09-30,7455.34,7457.04,7408.35,7414.25,8538000.0
2009-10-01,7417.02,7485.02,7417.02,7484.75,10752000.0
2009-10-04,7484.75,7516.94,7466.52,7516.77,15241000.0
2009-10-05,7525.07,7583.13,7522.07,7556.88,17842000.0
2009-10-06,7556.88,7666.61,7545.81,7624.45,18825000.0
2009-10-07,7624.45,7647.97,7584.27,7596.32,10871000.0
2009-10-08,7596.32,7628.81,7580.47,7581.91,7753000.0
2009-10-11,7581.91,7634.91,7551.92,7551.92,9863000.0
2009-10-12,7551.92,7551.92,7417.34,7436.95,11427000.0
2009-10-13,7436.95,7436.95,7292.05,7292.5,11514000.0
2009-10-14,7292.5,7309.16,7244.97,7290.96,8945000.0
2009-10-15,7297.88,7379.7,7297.88,7342.9,10444000.0
2009-10-18,7345.67,7404.61,7342.24,7370.7,6998000.0
2009-10-19,7365.16,7365.16,7288.66,7328.32,9344000.0
2009-10-20,7331.09,7409.71,7331.09,7409.63,8949000.0
2009-10-21,7411.01,7418.2,7356.85,7371.5,6287000.0
2009-10-22,7371.5,7382.63,7285.14,7285.14,10491000.0
2009-10-25,7285.14,7286.52,7213.22,7280.89,5973000.0
2009-10-26,7280.89,7358.04,7271.51,7337.93,5895000.0
2009-10-27,7344.68,7348.5,7315.27,7315.27,10282000.0
2009-10-28,7315.27,7323.1,7291.31,7305.42,6890000.0
2009-10-29,7299.88,7299.88,7135.08,7135.08,12428000.0
2009-11-01,7135.08,7135.08,6888.88,6888.88,13453000.0
2009-11-02,6888.88,7035.98,6886.6,7032.03,10847000.0
2009-11-03,7032.03,7062.46,6931.75,6932.62,6355000.0
2009-11-04,6935.39,6982.64,6908.87,6957.6,11255000.0
2009-11-05,6957.6,6982.67,6911.44,6953.34,6799000.0
2009-11-08,6953.34,7034.44,6953.34,6991.41,7983000.0
2009-11-09,6991.41,7011.88,6911.77,7011.79,14100000.0
2009-11-10,7011.79,7126.31,7011.79,7055.04,11015000.0
2009-11-11,7048.12,7048.12,6978.93,6986.56,7209000.0
2009-11-12,6983.79,6986.18,6902.63,6902.63,5507000.0
2009-11-15,6902.63,6902.63,6771.76,6771.76,5437000.0
2009-11-16,6771.76,6893.45,6761.71,6893.45,9706000.0
2009-11-17,6893.45,6989.03,6893.45,6989.03,11948000.0
2009-11-18,6989.03,7127.2,6989.03,7127.2,12195000.0
2009-11-19,7127.2,7183.76,7126.56,7183.76,10407000.0
2009-11-22,7183.76,7183.76,7124.09,7174.14,5518000.0
2009-11-23,7174.14,7256.33,7174.14,7256.33,6047000.0
2009-11-24,7259.1,7290.81,7150.52,7150.52,5970000.0
2009-11-25,7149.14,7209.71,7129.46,7193.38,5737000.0
2009-12-01,7193.38,7193.38,6525.66,6598.17,17159000.0
2009-12-02,6598.17,6949.19,6598.17,6949.19,11650000.0
2009-12-03,6953.34,7042.11,6952.47,7033.52,6439000.0
2009-12-06,7033.52,7057.39,7011.99,7057.39,5858000.0
2009-12-07,7057.39,7169.37,7057.39,7132.26,12342000.0
2009-12-08,7132.26,7132.26,6970.9,6983.94,10725000.0
2009-12-09,6983.94,6983.94,6841.71,6845.18,9122000.0
2009-12-10,6845.18,6931.23,6845.18,6926.8,8856000.0
2009-12-13,6928.18,7015.12,6928.18,6994.5,8033000.0
2009-12-14,6994.5,7188.75,6994.5,7176.35,9088000.0
2009-12-15,7176.35,7203.36,7117.66,7139.42,5431000.0
2009-12-16,7139.42,7222.61,7139.42,7167.69,6310000.0
2009-12-20,7167.69,7182.69,7132.92,7132.92,8810000.0
2009-12-21,7132.92,7151.11,7095.76,7095.76,4574000.0
2009-12-22,7095.76,7097.64,7063.45,7068.35,5338000.0
2009-12-23,7068.35,7068.35,7022.17,7028.66,4409000.0
2009-12-24,7028.66,7062.41,7016.84,7045.5,4890000.0
2009-12-27,7045.5,7052.68,7020.3,7029.19,4052000.0
2009-12-28,7029.19,7049.96,7021.96,7030.18,6394000.0
2009-12-29,7030.18,7030.31,7015.57,7015.57,1908000.0
2009-12-30,7015.57,7044.35,6991.05,6991.05,3305000.0
2009-12-31,6991.05,6991.05,6950.74,6959.17,3334000.0
2010-01-03,6959.17,7013.57,6956.4,7006.8,3113000.0
2010-01-04,7006.8,7011.55,6957.22,6958.79,2447000.0
2010-01-05,6960.17,7006.32,6959.04,7006.18,4445000.0
2010-01-06,7011.23,7035.83,7006.57,7031.83,4780000.0
2010-01-07,7031.83,7073.22,7031.83,7037.22,4485000.0
2010-01-10,7035.84,7048.76,7024.16,7034.81,6260000.0
2010-01-11,7034.81,7041.87,7001.51,7004.68,9347000.0
2010-01-12,6990.84,6993.09,6908.23,6909.56,5883000.0
2010-01-13,6908.18,6910.2,6801.49,6834.22,4999000.0
2010-01-14,6836.99,6896.2,6836.99,6854.59,4170000.0
2010-01-17,6853.28,6853.28,6690.79,6691.11,4267000.0
2010-01-18,6691.11,6755.77,6663.99,6754.73,3795000.0
2010-01-19,6754.73,6803.45,6754.73,6803.45,4719000.0
2010-01-20,6803.45,6822.2,6781.3,6794.35,4246000.0
2010-01-21,6792.97,6792.97,6744.45,6772.19,2620000.0
2010-01-24,6765.27,6765.27,6623.0,6666.0,5643000.0
2010-01-25,6666.0,6738.42,6660.97,6710.24,6877000.0
2010-01-26,6710.24,6710.24,6576.11,6576.11,5368000.0
2010-01-27,6576.11,6576.11,6472.25,6502.93,7706000.0
2010-01-28,6508.47,6591.98,6508.47,6591.98,6631000.0
2010-01-31,6591.98,6612.77,6536.5,6558.45,4566000.0
