Date,open,high,low,close,volume
2001-10-26,722.03,724.33,716.82,722.13,530600.0
2001-10-29,722.13,722.13,710.33,716.46,611700.0
2001-10-30,716.46,719.0,707.28,707.7,594000.0
2001-10-31,707.7,715.27,707.7,712.28,1340000.0
2001-11-01,712.28,730.01,710.17,728.4,849200.0
2001-11-02,728.4,728.4,722.05,722.34,551800.0
2001-11-05,722.34,725.33,720.7,721.3,617100.0
2001-11-06,721.3,723.84,720.34,720.34,195200.0
2001-11-07,720.34,725.27,720.34,722.45,301500.0
2001-11-08,722.45,737.1,722.45,731.57,2029000.0
2001-11-09,731.57,736.64,729.21,732.65,831200.0
2001-11-12,732.65,744.22,729.96,742.67,1062000.0
2001-11-13,742.67,747.76,737.49,747.76,1460000.0
2001-11-14,747.76,747.76,737.28,740.64,504300.0
2001-11-15,740.64,741.07,730.85,734.32,475500.0
2001-11-16,734.32,738.87,730.12,735.0,262000.0
2001-11-19,735.0,735.72,728.18,730.82,902000.0
2001-11-20,730.82,737.94,729.54,736.21,963600.0
2001-11-21,736.21,739.22,735.44,735.44,805100.0
2001-11-22,735.44,745.7,734.85,735.24,533300.0
2001-11-23,735.24,743.35,730.93,738.94,900600.0
2001-11-26,738.94,747.08,736.83,739.5,1079000.0
2001-11-27,739.5,749.25,739.5,742.83,1772000.0
2001-11-28,742.83,749.79,740.12,745.2,1151000.0
2001-11-29,745.2,758.68,745.2,754.79,780500.0
2001-11-30,754.79,763.09,749.91,757.64,828700.0
2001-12-03,757.64,757.77,748.07,752.04,1031000.0
2001-12-04,752.04,755.53,742.57,744.51,792400.0
2001-12-05,744.51,751.98,741.99,748.52,1717000.0
2001-12-06,748.52,752.34,737.21,741.57,331500.0
2001-12-07,741.57,749.49,731.59,737.09,1403000.0
2001-12-10,737.09,737.09,722.43,725.31,1124000.0
2001-12-11,725.31,737.94,725.31,732.3,1182000.0
