Date,open,high,low,close,volume
2009-05-20,6063.1201171875,6082.3798828125,6019.39990234375,6052.6298828125,310808200
2009-05-25,6052.2998046875,6060.31982421875,5862.97998046875,5914.22998046875,304879100
2009-05-26,5914.22998046875,5924.35009765625,5729.39990234375,5770.9501953125,297728000
2009-05-27,5770.9501953125,5899.97998046875,5759.43017578125,5789.43017578125,235606100
2009-06-01,5893.33984375,6003.43994140625,5874.58984375,6003.25,337961200
2009-06-02,6003.25,6114.91015625,6003.25,6031.4599609375,382257400
2009-06-03,6031.4599609375,6074.919921875,6011.669921875,6048.8701171875,280422500
2009-06-08,6009.31005859375,6009.56005859375,5868.0400390625,5877.990234375,303851100
2009-06-09,5877.990234375,5892.7099609375,5814.2099609375,5881.740234375,261490600
2009-06-10,5881.740234375,5971.91015625,5881.740234375,5941.2001953125,299313900
2009-06-15,6099.4501953125,6099.4501953125,6022.64013671875,6049.77001953125,256616700
2009-06-16,6049.77001953125,6065.91015625,5966.89990234375,6062.35009765625,272771100
2009-06-17,6062.35009765625,6064.64990234375,5975.14013671875,5990.2998046875,246893300
2009-06-22,5741.830078125,5766.8701171875,5611.8798828125,5708.669921875,3160100
2009-06-23,5708.669921875,5708.669921875,5514.68994140625,5578.9501953125,184066800
2009-06-24,5578.9501953125,5657.14990234375,5578.6298828125,5609.02001953125,189361800
2009-06-29,5490.02001953125,5553.080078125,5476.64013671875,5553.080078125,169836400
2009-06-30,5553.080078125,5641.509765625,5553.080078125,5596.4599609375,173696300
2009-07-01,5596.4599609375,5605.85986328125,5524.39013671875,5599.3798828125,149700000
2009-07-06,5496.72021484375,5496.72021484375,5394.06005859375,5407.31005859375,125482100
2009-07-07,5407.31005859375,5471.7099609375,5407.31005859375,5457.7099609375,115525200
2009-07-08,5457.7099609375,5458.080078125,5374.18017578125,5413.22998046875,110338000
2009-07-13,5456.14990234375,5459.81005859375,5390.81982421875,5448.06982421875,92243200
2009-07-14,5448.06982421875,5588.830078125,5448.06982421875,5576.6201171875,152747300
2009-07-15,5576.6201171875,5674.27978515625,5576.60986328125,5631.77978515625,147563300
2009-07-20,5675.9501953125,5717.81982421875,5642.18017578125,5717.64990234375,176658600
2009-07-21,5717.64990234375,5751.14990234375,5681.52978515625,5748.81982421875,185014700
