Ticker,Accuracy,Precision,Recall,F1_Score,MCC,AUC
JKSE,0.8522196261682243,0.8954773869346734,0.8567307692307692,0.8756756756756756,0.6947811666708498,0.8509844322344321
JKSE,0.9135514018691588,0.9440860215053763,0.9014373716632443,0.9222689075630252,0.8261361720071637,0.9154883335280991
JKSE,0.8522196261682243,0.852304797742239,0.9041916167664671,0.8774818401937046,0.6936429807764947,0.8415324281015434
JKSE,0.8983644859813084,0.9511400651465798,0.8716417910447761,0.909657320872274,0.7979617012323467,0.9039962844898562
JKSE,0.8259345794392523,0.8151260504201681,0.8641425389755011,0.8389189189189189,0.6512544809354248,0.8239631613796424
JKSE,0.8775510204081632,0.9053591790193842,0.8621064060803475,0.8832035595105672,0.7556877895340506,0.878786200521282
JKSE,0.9246495327102804,0.9313304721030042,0.9567901234567902,0.9438886472379295,0.829984139283418,0.9091909094792601
JKSE,0.9036214953271028,0.9136929460580913,0.9475043029259896,0.9302915082382762,0.7756984074870353,0.8792066969175403
JKSE,0.897196261682243,0.9010543390105434,0.9536480686695279,0.926605504587156,0.7589181243581393,0.8653066668758974
JKSE,0.8913551401869159,0.9412955465587044,0.8790170132325141,0.909090909090909,0.7773086812261903,0.8951659989709971
JKSE,0.892128279883382,0.8992869875222816,0.9333950046253469,0.9160236041761234,0.7664319120916295,0.8775807830697712
JKSE,0.9100467289719626,0.9131578947368421,0.9498175182481752,0.9311270125223613,0.8029324602543585,0.8945516162669447
JKSE,0.9065420560747663,0.9043927648578811,0.9554140127388535,0.9292035398230087,0.7946344272800954,0.8871686703172245
JKSE,0.8878504672897196,0.8861003861003861,0.9254032258064516,0.9053254437869822,0.7690364822829431,0.8807571684587813
JKSE,0.8967930029154519,0.8894052044609665,0.9428571428571428,0.915351506456241,0.7856420161545582,0.8864285714285715
JKSE,0.8878504672897196,0.9324699352451434,0.8944099378881988,0.9130434782608696,0.7566425293274879,0.8848118065509369
JKSE,0.8896028037383178,0.8999037536092397,0.9166666666666666,0.9082078678970374,0.7699821506539575,0.883188824662813
JKSE,0.8816326530612245,0.8867403314917127,0.9232981783317353,0.9046500704556131,0.7498463535588851,0.8701312320230105
JKSE,0.8878504672897196,0.9142572283150548,0.8963831867057673,0.9052319842053307,0.7681501902576584,0.8857823045285005
JKSE,0.8594752186588921,0.8807947019867549,0.890057361376673,0.8854018069424632,0.7038663168754808,0.8508582771008926
JKSE,0.894460641399417,0.9084051724137931,0.8977635782747604,0.9030530262453134,0.787324711648455,0.8941137479002667
